,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,3596,1292.7,1979.0,4767.5,-2303.3,-1617.0,1171.5,True,True
Austria,718,757.6,728.0,642.3,39.6,10.0,-75.7,True,False
Belgium,9845,11565.7,10340.0,9698.6,1720.7,495.0,-146.4,True,True
Brazil,93563,87781.6,117485.0,121654.1,-5781.4,23922.0,28091.1,False,False
Bulgaria,385,324.3,452.0,262.9,-60.7,67.0,-122.1,False,False
Canada,8986,13406.4,10983.0,8146.6,4420.4,1997.0,-839.4,True,True
Chile,9533,3510.1,6272.0,11273.1,-6022.9,-3261.0,1740.1,True,True
Colombia,10330,2284.9,4523.0,4093.0,-8045.1,-5807.0,-6237.0,True,True
Croatia,145,148.6,162.0,100.4,3.6,17.0,-44.6,False,False
Cyprus,19,17.0,21.0,12.0,-2.0,2.0,-7.0,False,False
Czechia,383,511.3,385.0,367.3,128.3,2.0,-15.7,True,True
Denmark,615,708.7,701.0,624.0,93.7,86.0,9.0,True,True
Dominican Republic,1170,712.6,748.0,597.5,-457.4,-422.0,-572.5,True,False
Ecuador,5736,7127.6,6614.0,5736.5,1391.6,878.0,0.5,True,True
Egypt,4834,2123.6,2783.0,1573.2,-2710.4,-2051.0,-3260.8,True,False
Estonia,69,74.7,82.0,61.0,5.7,13.0,-8.0,False,False
Finland,329,385.7,440.0,316.7,56.7,111.0,-12.3,False,True
France,30268,32685.7,31777.0,31453.8,2417.7,1509.0,1185.8,True,True
Germany,9154,11281.6,10568.0,9138.8,2127.6,1414.0,-15.2,True,True
Greece,206,240.0,210.0,190.7,34.0,4.0,-15.3,True,True
Hungary,597,772.7,777.0,536.4,175.7,180.0,-60.6,False,True
Iceland,10,10.0,11.0,25.5,0.0,1.0,15.5,False,False
Ireland,1763,2179.1,1890.0,1692.5,416.1,127.0,-70.5,True,True
Israel,526,329.6,338.0,350.5,-196.4,-188.0,-175.5,True,True
Italy,35146,41328.4,38434.0,42568.0,6182.4,3288.0,7422.0,True,False
Japan,1012,1616.9,1068.0,1216.7,604.9,56.0,204.7,True,True
Latvia,32,51.1,32.0,26.4,19.1,0.0,-5.6,True,True
Lithuania,80,101.9,88.0,76.5,21.9,8.0,-3.5,True,True
Luxembourg,116,139.1,128.0,109.3,23.1,12.0,-6.7,True,True
Malaysia,125,134.4,135.0,116.2,9.4,10.0,-8.8,False,True
Mexico,47472,29985.6,68278.0,6825.9,-17486.4,20806.0,-40646.1,False,False
Moldova,788,688.4,1027.0,345.3,-99.6,239.0,-442.7,False,False
Netherlands,6167,7170.1,7218.0,6125.8,1003.1,1051.0,-41.2,False,True
Norway,255,254.4,265.0,242.9,-0.6,10.0,-12.1,False,False
Panama,1449,611.1,682.0,499.2,-837.9,-767.0,-949.8,True,False
Peru,19021,11789.0,16736.0,19212.7,-7232.0,-2285.0,191.7,True,True
Philippines,2039,1281.0,1300.0,970.2,-758.0,-739.0,-1068.8,True,False
Poland,1721,1696.7,2106.0,1210.5,-24.3,385.0,-510.5,False,False
Portugal,1737,2291.7,1862.0,1632.3,554.7,125.0,-104.7,True,True
Romania,2379,2030.7,2399.0,1338.3,-348.3,20.0,-1040.7,True,False
Russia,14034,12482.7,16876.0,7189.8,-1551.3,2842.0,-6844.2,False,False
Serbia,582,316.7,354.0,266.6,-265.3,-228.0,-315.4,True,False
Slovakia,29,28.0,35.0,22.0,-1.0,6.0,-7.0,False,False
Slovenia,119,136.1,125.0,105.6,17.1,6.0,-13.4,True,True
South Korea,301,327.3,324.0,262.8,26.3,23.0,-38.2,True,False
Spain,28445,39419.7,32025.0,35632.8,10974.7,3580.0,7187.8,True,True
Sweden,5743,7244.4,5515.0,5253.9,1501.4,-228.0,-489.1,True,True
Switzerland,1981,2175.3,2148.0,1931.1,194.3,167.0,-49.9,True,True
Turkey,5710,6292.4,5290.0,4758.3,582.4,-420.0,-951.7,True,False
Ukraine,1733,1477.9,2429.0,904.3,-255.1,696.0,-828.7,False,False
United Kingdom,46278,57590.3,50519.0,44360.0,11312.3,4241.0,-1918.0,True,True
