,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1293,1201.6,1216.0,1457.0,-91.4,-77.0,164.0,True,False
Argentina,4523,2526.4,2875.0,5640.2,-1996.6,-1648.0,1117.2,True,True
Australia,295,115.7,108.0,102.4,-179.3,-187.0,-192.6,False,False
Austria,721,772.3,730.0,748.5,51.3,9.0,27.5,True,True
Bangladesh,3365,3342.9,4443.0,4877.3,-22.1,1078.0,1512.3,False,False
Belarus,585,599.7,588.0,528.7,14.7,3.0,-56.3,True,False
Belgium,9870,9942.9,9901.0,9790.0,72.9,31.0,-80.0,True,False
Bolivia,3587,2425.6,3033.0,3300.0,-1161.4,-554.0,-287.0,True,True
Brazil,100477,98803.6,98114.0,112503.6,-1673.4,-2363.0,12026.6,False,False
Bulgaria,445,336.1,367.0,415.5,-108.9,-78.0,-29.5,True,True
Canada,9024,9167.7,9493.0,9349.0,143.7,469.0,325.0,False,False
Chile,10011,11541.9,10252.0,18632.9,1530.9,241.0,8621.9,True,False
Colombia,12540,8545.0,13598.0,21994.5,-3995.0,1058.0,9454.5,True,False
Croatia,157,107.0,116.0,287.7,-50.0,-41.0,130.7,True,False
Cuba,88,91.9,93.0,121.4,3.9,5.0,33.4,False,False
Cyprus,19,19.0,22.0,17.3,0.0,3.0,-1.7,False,False
Czechia,389,418.3,375.0,352.8,29.3,-14.0,-36.2,True,False
Denmark,617,627.4,633.0,638.2,10.4,16.0,21.2,False,False
Dominican Republic,1289,1100.9,1351.0,1523.8,-188.1,62.0,234.8,True,False
Ecuador,5916,5635.6,5298.0,13267.9,-280.4,-618.0,7351.9,False,False
Egypt,4992,6279.9,6469.0,12896.0,1287.9,1477.0,7904.0,False,False
Estonia,63,69.0,77.0,71.8,6.0,14.0,8.8,False,False
Finland,331,339.7,345.0,318.2,8.7,14.0,-12.8,False,False
France,30327,30589.3,30392.0,30285.5,262.3,65.0,-41.5,True,True
Germany,9201,9395.6,9624.0,9872.5,194.6,423.0,671.5,False,False
Greece,211,196.9,203.0,202.7,-14.1,-8.0,-8.3,True,True
Honduras,1476,1158.4,1358.0,1264.4,-317.6,-118.0,-211.6,True,True
Hungary,602,645.4,652.0,601.1,43.4,50.0,-0.9,False,True
Iceland,10,10.0,11.0,11.7,0.0,1.0,1.7,False,False
Iran,18264,15691.6,15367.0,18371.4,-2572.4,-2897.0,107.4,False,True
Ireland,1772,1852.1,1782.0,1780.6,80.1,10.0,8.6,True,True
Israel,593,388.3,361.0,319.1,-204.7,-232.0,-273.9,False,False
Italy,35203,35347.1,35971.0,37190.3,144.1,768.0,1987.3,False,False
Japan,1042,1071.6,1064.0,1100.5,29.6,22.0,58.5,True,False
Kuwait,474,476.9,472.0,522.9,2.9,-2.0,48.9,True,False
Latvia,32,30.0,36.0,31.5,-2.0,4.0,-0.5,False,True
Lithuania,81,89.7,90.0,83.5,8.7,9.0,2.5,False,True
Luxembourg,120,110.0,114.0,115.9,-10.0,-6.0,-4.1,True,True
Malaysia,125,121.0,163.0,124.1,-4.0,38.0,-0.9,False,True
Malta,9,9.0,11.0,8.5,0.0,2.0,-0.5,False,False
Mexico,52006,54897.0,61146.0,52011.3,2891.0,9140.0,5.3,False,True
Moldova,841,863.9,987.0,1520.5,22.9,146.0,679.5,False,False
Morocco,480,262.0,235.0,301.8,-218.0,-245.0,-178.2,False,True
Netherlands,6178,6211.9,6308.0,6234.8,33.9,130.0,56.8,False,False
Norway,256,278.3,260.0,245.3,22.3,4.0,-10.7,True,True
Pakistan,6068,7546.6,9841.0,10310.1,1478.6,3773.0,4242.1,False,False
Panama,1609,1207.3,1280.0,1032.4,-401.7,-329.0,-576.6,True,False
Peru,20649,16767.3,16780.0,25933.4,-3881.7,-3869.0,5284.4,True,False
Philippines,2209,1683.3,1636.0,1728.1,-525.7,-573.0,-480.9,False,True
Poland,1800,1918.3,2036.0,2177.1,118.3,236.0,377.1,False,False
Portugal,1750,1763.1,1707.0,1591.5,13.1,-43.0,-158.5,False,False
Romania,2659,2197.7,2229.0,2787.2,-461.3,-430.0,128.2,True,True
Russia,14827,14677.0,14711.0,14583.9,-150.0,-116.0,-243.1,True,False
Saudi Arabia,3130,3214.4,2963.0,17083.7,84.4,-167.0,13953.7,False,False
Serbia,632,322.7,309.0,274.2,-309.3,-323.0,-357.8,False,False
Slovakia,31,28.0,30.0,28.9,-3.0,-1.0,-2.1,True,True
Slovenia,126,122.7,115.0,111.7,-3.3,-11.0,-14.3,False,False
South Korea,305,293.7,312.0,289.1,-11.3,7.0,-15.9,True,False
Spain,28503,28460.1,28877.0,28091.0,-42.9,374.0,-412.0,False,False
Sweden,5789,6269.9,5995.0,5639.4,480.9,206.0,-149.6,True,True
Switzerland,1986,1997.1,2003.0,2093.9,11.1,17.0,107.9,False,False
Turkey,5829,5958.0,6276.0,7831.7,129.0,447.0,2002.7,False,False
Ukraine,1906,1903.4,2060.0,2534.2,-2.6,154.0,628.2,False,False
United Arab Emirates,356,377.4,360.0,375.5,21.4,4.0,19.5,True,True
United Kingdom,41358,49005.0,46508.0,46066.5,7647.0,5150.0,4708.5,True,True
