,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Algeria,1293,1238.6,1219.0,1484.0,-54.4,-74.0,191.0,False,False
Argentina,4523,3148.7,3294.0,3690.5,-1374.3,-1229.0,-832.5,True,True
Australia,295,115.7,132.0,106.5,-179.3,-163.0,-188.5,True,False
Austria,721,715.7,729.0,819.7,-5.3,8.0,98.7,False,False
Bangladesh,3365,3509.1,3606.0,3224.5,144.1,241.0,-140.5,False,True
Belarus,585,622.1,611.0,546.4,37.1,26.0,-38.6,True,False
Belgium,9870,9824.4,9860.0,9897.5,-45.6,-10.0,27.5,True,True
Bolivia,3587,3245.7,3403.0,5207.5,-341.3,-184.0,1620.5,True,False
Brazil,100477,99998.7,97810.0,111647.3,-478.3,-2667.0,11170.3,False,False
Bulgaria,445,352.9,387.0,345.9,-92.1,-58.0,-99.1,True,False
Canada,9024,9176.1,9194.0,9275.8,152.1,170.0,251.8,False,False
Chile,10011,9567.1,8511.0,9119.6,-443.9,-1500.0,-891.4,False,False
Colombia,12540,10239.7,10309.0,16479.9,-2300.3,-2231.0,3939.9,True,False
Croatia,157,142.1,139.0,122.0,-14.9,-18.0,-35.0,False,False
Cuba,88,90.9,92.0,87.1,2.9,4.0,-0.9,False,True
Cyprus,19,19.0,21.0,17.6,0.0,2.0,-1.4,False,False
Czechia,389,367.4,371.0,408.9,-21.6,-18.0,19.9,True,True
Denmark,617,620.6,625.0,648.0,3.6,8.0,31.0,False,False
Dominican Republic,1289,1294.3,1426.0,1225.8,5.3,137.0,-63.2,False,False
Ecuador,5916,6073.0,6151.0,14135.8,157.0,235.0,8219.8,False,False
Egypt,4992,5844.4,5842.0,6219.1,852.4,850.0,1227.1,True,False
Estonia,63,69.0,73.0,71.2,6.0,10.0,8.2,False,False
Finland,331,329.0,340.0,321.2,-2.0,9.0,-9.8,False,False
France,30327,30435.1,30329.0,30891.0,108.1,2.0,564.0,True,False
Germany,9201,9256.1,9272.0,9500.0,55.1,71.0,299.0,False,False
Greece,211,196.9,201.0,197.0,-14.1,-10.0,-14.0,True,True
Honduras,1476,1294.7,1485.0,1951.0,-181.3,9.0,475.0,True,False
Hungary,602,618.1,632.0,624.3,16.1,30.0,22.3,False,False
Iceland,10,10.0,11.0,11.9,0.0,1.0,1.9,False,False
Indonesia,5658,5283.9,5579.0,5335.3,-374.1,-79.0,-322.7,True,True
Iran,18264,17681.3,17604.0,17820.8,-582.7,-660.0,-443.2,False,True
Ireland,1772,1765.3,1774.0,1810.1,-6.7,2.0,38.1,True,False
Israel,593,481.6,513.0,521.4,-111.4,-80.0,-71.6,True,True
Italy,35203,35312.7,35339.0,35580.7,109.7,136.0,377.7,False,False
Japan,1042,1006.1,1062.0,994.5,-35.9,20.0,-47.5,True,False
Kuwait,474,474.9,457.0,484.8,0.9,-17.0,10.8,False,False
Latvia,32,30.0,32.0,29.9,-2.0,0.0,-2.1,True,False
Lithuania,81,79.0,86.0,82.6,-2.0,5.0,1.6,False,True
Luxembourg,120,114.9,116.0,119.4,-5.1,-4.0,-0.6,True,True
Malaysia,125,125.9,133.0,123.1,0.9,8.0,-1.9,False,False
Malta,9,9.0,10.0,7.8,0.0,1.0,-1.2,False,False
Mexico,52006,51850.1,52619.0,53880.5,-155.9,613.0,1874.5,False,False
Moldova,841,861.9,870.0,799.1,20.9,29.0,-41.9,False,False
Netherlands,6178,6194.6,6216.0,6215.2,16.6,38.0,37.2,False,False
Nigeria,942,1106.4,1131.0,917.8,164.4,189.0,-24.2,False,True
Norway,256,255.9,259.0,255.5,-0.1,3.0,-0.5,False,False
Panama,1609,1533.9,1564.0,1669.5,-75.1,-45.0,60.5,True,True
Peru,20649,16811.0,16635.0,25894.4,-3838.0,-4014.0,5245.4,False,False
Philippines,2209,2448.1,1957.0,1700.7,239.1,-252.0,-508.3,False,False
Poland,1800,1779.3,1841.0,1846.8,-20.7,41.0,46.8,False,False
Portugal,1750,1837.4,1830.0,1749.3,87.4,80.0,-0.7,True,True
Romania,2659,2400.9,2502.0,2560.2,-258.1,-157.0,-98.8,True,True
Russia,14827,15842.4,15557.0,13625.4,1015.4,730.0,-1201.6,True,False
Serbia,632,709.3,724.0,544.7,77.3,92.0,-87.3,False,False
Slovakia,31,28.0,29.0,29.2,-3.0,-2.0,-1.8,True,True
Slovenia,126,111.0,114.0,116.8,-15.0,-12.0,-9.2,True,True
South Korea,305,308.3,307.0,291.0,3.3,2.0,-14.0,True,False
Spain,28503,28472.4,28671.0,29029.1,-30.6,168.0,526.1,False,False
Sweden,5789,5934.9,5781.0,6065.8,145.9,-8.0,276.8,True,False
Switzerland,1986,1979.6,1996.0,2018.2,-6.4,10.0,32.2,False,False
Turkey,5829,5895.3,5924.0,5738.1,66.3,95.0,-90.9,False,False
Ukraine,1906,1920.7,1919.0,1713.7,14.7,13.0,-192.3,True,False
United Arab Emirates,356,371.6,366.0,366.3,15.6,10.0,10.3,True,True
United Kingdom,41358,47214.4,46542.0,47376.6,5856.4,5184.0,6018.6,True,False
