,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Argentina,4523,1771.1,2188.0,,-2751.9,-2335.0,,True,
Austria,721,707.4,722.0,,-13.6,1.0,,True,
Belgium,9870,10728.7,10121.0,,858.7,251.0,,True,
Bolivia,3587,1811.3,2863.0,,-1775.7,-724.0,,True,
Brazil,100477,99703.9,110217.0,,-773.1,9740.0,,False,
Bulgaria,445,337.1,437.0,,-107.9,-8.0,,True,
Canada,9024,12332.1,11901.0,,3308.1,2877.0,,True,
Chile,10011,6800.7,12387.0,,-3210.3,2376.0,,True,
Colombia,12540,4356.1,7076.0,,-8183.9,-5464.0,,True,
Croatia,157,112.9,126.0,,-44.1,-31.0,,True,
Cuba,88,83.0,93.0,,-5.0,5.0,,False,
Cyprus,19,26.9,20.0,,7.9,1.0,,True,
Czechia,389,389.0,361.0,,0.0,-28.0,,False,
Denmark,617,721.9,665.0,,104.9,48.0,,True,
Dominican Republic,1289,856.9,764.0,,-432.1,-525.0,,False,
Ecuador,5916,5950.4,5381.0,,34.4,-535.0,,False,
Egypt,4992,3699.3,4125.0,,-1292.7,-867.0,,True,
Estonia,63,77.9,78.0,,14.9,15.0,,False,
Finland,331,367.3,370.0,,36.3,39.0,,False,
France,30327,32284.6,30668.0,,1957.6,341.0,,True,
Germany,9201,9969.3,9881.0,,768.3,680.0,,True,
Greece,211,224.3,206.0,,13.3,-5.0,,True,
Honduras,1476,665.4,809.0,,-810.6,-667.0,,True,
Hungary,602,723.1,760.0,,121.1,158.0,,False,
Iceland,10,10.0,11.0,,0.0,1.0,,False,
Ireland,1772,1935.9,1796.0,,163.9,24.0,,True,
Israel,593,413.1,352.0,,-179.9,-241.0,,False,
Italy,35203,38185.9,35647.0,,2982.9,444.0,,True,
Japan,1042,1085.3,1119.0,,43.3,77.0,,False,
Latvia,32,33.9,30.0,,1.9,-2.0,,False,
Lithuania,81,79.9,97.0,,-1.1,16.0,,False,
Luxembourg,120,110.0,119.0,,-10.0,-1.0,,True,
Malaysia,125,134.7,135.0,,9.7,10.0,,False,
Mexico,52006,47081.6,59800.0,,-4924.4,7794.0,,False,
Moldova,841,748.4,1066.0,,-92.6,225.0,,False,
Netherlands,6178,6536.9,6694.0,,358.9,516.0,,False,
Norway,256,255.7,258.0,,-0.3,2.0,,False,
Panama,1609,897.9,909.0,,-711.1,-700.0,,True,
Peru,20649,13959.0,18093.0,,-6690.0,-2556.0,,True,
Philippines,2209,1410.4,1482.0,,-798.6,-727.0,,True,
Poland,1800,1980.7,2003.0,,180.7,203.0,,False,
Portugal,1750,2090.1,1915.0,,340.1,165.0,,True,
Romania,2659,1926.4,1840.0,,-732.6,-819.0,,False,
Russia,14827,16107.6,17173.0,,1280.6,2346.0,,False,
Serbia,632,302.1,305.0,,-329.9,-327.0,,True,
Slovakia,31,28.0,31.0,,-3.0,0.0,,True,
Slovenia,126,117.9,119.0,,-8.1,-7.0,,True,
South Korea,305,290.7,311.0,,-14.3,6.0,,True,
Spain,28503,27215.7,28262.0,,-1287.3,-241.0,,True,
Sweden,5789,6997.3,6680.0,,1208.3,891.0,,True,
Switzerland,1986,1929.9,2014.0,,-56.1,28.0,,True,
Turkey,5829,6038.3,5378.0,,209.3,-451.0,,False,
Ukraine,1906,1575.4,2298.0,,-330.6,392.0,,False,
United Kingdom,41358,58817.6,47176.0,,17459.6,5818.0,,True,
