,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,721,1299.4,,711.7,578.4,,-9.3,False,True
Belgium,9870,17757.1,,9464.2,7887.1,,-405.8,False,True
Bulgaria,445,352.3,,108.8,-92.7,,-336.2,False,False
Canada,9024,19939.0,,6622.0,10915.0,,-2402.0,False,True
Croatia,157,368.0,,109.3,211.0,,-47.7,False,True
Cyprus,19,15.0,,11.1,-4.0,,-7.9,False,False
Czechia,389,649.7,,280.3,260.7,,-108.7,False,True
Denmark,617,1398.1,,805.6,781.1,,188.6,False,True
Estonia,63,123.6,,69.1,60.6,,6.1,False,True
Finland,331,884.6,,299.3,553.6,,-31.7,False,True
France,30327,51370.9,,28859.1,21043.9,,-1467.9,False,True
Germany,9201,18883.3,,8543.0,9682.3,,-658.0,False,True
Greece,211,283.1,,152.0,72.1,,-59.0,False,True
Hungary,602,1324.7,,453.1,722.7,,-148.9,False,True
Ireland,1772,4295.0,,1697.5,2523.0,,-74.5,False,True
Italy,35203,57906.4,,31458.5,22703.4,,-3744.5,False,True
Latvia,32,57.1,,36.1,25.1,,4.1,False,True
Lithuania,81,114.6,,53.5,33.6,,-27.5,False,True
Luxembourg,120,205.7,,97.9,85.7,,-22.1,False,True
Netherlands,6178,12832.9,,6572.4,6654.9,,394.4,False,True
Norway,256,337.4,,283.6,81.4,,27.6,False,True
Poland,1800,2563.1,,1109.2,763.1,,-690.8,False,True
Portugal,1750,2914.4,,1225.8,1164.4,,-524.2,False,True
Romania,2659,3245.4,,1139.1,586.4,,-1519.9,False,False
Slovakia,31,121.0,,26.7,90.0,,-4.3,False,True
Slovenia,126,289.0,,129.9,163.0,,3.9,False,True
Spain,28503,51581.1,,27727.0,23078.1,,-776.0,False,True
Sweden,5763,9557.6,,10196.0,3794.6,,4433.0,False,False
Switzerland,1986,3416.0,,2147.7,1430.0,,161.7,False,True
United Kingdom,46651,88539.0,,40555.0,41888.0,,-6096.0,False,True
