,count,mean,median,std,min,25%,75%,max
JHU_IDD-CovidSP,3139,1308775.2,11708.7,21802353.0,0.0,1226.9,82074.6,981243095.0
LANL-GrowthRate,2951,1474794.2,27751.6,17009853.9,0.0,4086.9,171178.4,776232253.9
CEID-Walk,3141,1575367.3,16811.5,22943040.9,0.0,2116.0,125678.0,1072881836.3
UVA-Ensemble,2781,1710764.6,17881.1,23578375.2,0.0,2187.3,131975.7,1114295115.4
USC-SI_kJalpha,2781,2039503.1,19321.0,30788253.2,0.0,2500.0,140625.0,1418802889.0
RobertWalraven-ESG,3141,2108373.7,19762.7,25977497.2,0.0,2733.2,153867.9,1158163411.2
COVIDhub-ensemble,3141,2137562.9,23716.0,35120187.4,0.0,3136.0,168100.0,1613869929.0
LNQ-ens1,3141,2162678.8,21479.7,33371892.4,0.0,2954.5,160687.9,1376525085.9
OliverWyman-Navigator,2413,2285069.1,26652.6,34301019.1,0.0,3481.0,199809.0,1739473849.0
COVIDhub-baseline,3141,2527906.8,9604.0,55102266.8,0.0,1089.0,72361.0,2852094025.0
CU-select,3097,2696625.1,16900.0,41473364.5,0.0,1936.0,120409.0,1494672921.0
PandemicCentral-USCounty,3055,3169985.8,27889.0,46888379.7,0.0,3600.0,226576.0,2193610896.0
IowaStateLW-STEM,3103,3656798.8,10201.0,59325404.5,0.0,1156.0,81225.0,1936968121.0
UCLA-SuEIR,2820,6673315.4,13578.3,237235904.4,0.0,1607.4,97704.1,13103057433.4
