,mean_rank
COVIDhub-baseline,5.0
JHUAPL-Bucky,5.2
Covid19Sim-Simulator,5.4
JCB-PRM,5.9
IowaStateLW-STEM,6.3
CU-select,6.5
USACE-ERDC_SEIR,7.1
JHU_IDD-CovidSP,7.2
Karlen-pypm,7.2
UCLA-SuEIR,8.7
USC-SI_kJalpha,8.9
LANL-GrowthRate,9.6
CovidAnalytics-DELPHI,10.8
RobertWalraven-ESG,11.3
