,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,45938.5,592.6,660459.5,0.0,75.6,4224.1,28871140.5
COVIDhub-ensemble,3141,55958.9,676.0,836916.0,0.0,81.0,4761.0,39275289.0
CEID-Walk,3141,56306.0,542.1,864814.0,0.0,65.9,3935.1,30046601.1
COVIDhub-baseline,3141,58950.0,529.0,1006146.5,0.0,64.0,3844.0,38477209.0
USC-SI_kJalpha,3107,61962.3,676.0,930116.6,0.0,81.0,4761.0,36204289.0
UCLA-SuEIR,2660,64968.5,702.8,828818.5,0.0,88.0,5609.0,34449313.9
JHUAPL-Bucky,3141,65541.5,597.9,970450.5,0.0,66.8,4362.5,43315543.3
LANL-GrowthRate,2951,68758.3,1858.4,878422.9,0.0,274.7,10299.7,39282554.6
IowaStateLW-STEM,3103,71959.2,676.0,1057073.6,0.0,81.0,5625.0,45778756.0
OliverWyman-Navigator,2795,78217.1,676.0,1755445.6,0.0,100.0,4356.0,88096996.0
UVA-Ensemble,2721,100556.3,1245.6,1428485.6,0.0,141.4,9699.3,66611359.6
JHU_IDD-CovidSP,3139,117932.2,1021.7,1856585.9,0.0,120.3,7545.2,85300678.9
RobertWalraven-ESG,3141,149774.4,1490.0,1763035.6,0.0,183.6,11293.3,54869426.6
Google_Harvard-CPF,3140,162916.2,1464.8,2023447.8,0.0,223.6,11227.8,68038894.7
CU-select,3078,441325.6,961.0,20194812.4,0.0,169.0,5929.0,1128422464.0
PandemicCentral-USCounty,3044,629879.6,1681.0,29251812.7,0.0,169.0,12769.0,1638225625.0
