,count,mean,median,std,min,25%,75%,max
JCB-PRM,51,20654135.7,5626354.1,35944171.0,1383.5,1292710.5,18515726.7,160745756.9
LNQ-ens1,51,21190068.8,7046740.6,39471921.8,629.7,916635.8,14926908.6,187379382.1
COVIDhub-ensemble,51,32981208.9,14615329.0,54950390.8,100.0,2458820.0,30154741.0,297079696.0
USC-SI_kJalpha,51,46351104.6,11634921.0,80227147.0,12100.0,1699928.5,45074622.5,381342784.0
Covid19Sim-Simulator,51,47795311.5,16416567.5,82263003.7,637.4,2066619.5,56560190.9,398980083.3
JHUAPL-Bucky,51,55313320.7,10212019.1,139211769.6,230.8,1146068.4,45786379.2,905378100.5
UCLA-SuEIR,51,61735102.3,23620916.3,98646643.7,726.1,6109056.2,56962969.6,485697554.5
CEID-Walk,51,64361997.7,9814849.4,284647432.1,1280.8,999801.5,28332420.5,2039464708.7
COVIDhub-baseline,51,64480123.5,6563844.0,282711457.6,324.0,995364.5,29311532.5,2023380324.0
Karlen-pypm,51,66209428.2,23398503.8,134145405.8,5285.3,965577.3,56211429.7,795668697.8
UMich-RidgeTfReg,50,69327075.0,13277160.4,149191065.6,3577.1,2035095.0,46368752.9,790041759.3
USACE-ERDC_SEIR,51,78840304.0,9616858.4,329633698.6,3834.6,555765.5,53506466.9,2358045210.6
CU-select,51,82488093.2,12482089.0,195452023.9,8464.0,2409756.5,44590250.0,923187456.0
LANL-GrowthRate,51,95016456.1,34220997.6,204601098.9,48.3,8539738.6,72745532.0,1290755569.2
JHU_IDD-CovidSP,51,101036232.0,32010097.3,249764521.2,29.1,2579064.8,73731028.8,1457324008.0
IQVIA_ACOE-STAN,49,108737580.1,39388176.0,154924852.2,17956.0,15178272.5,109873165.0,672209329.0
IowaStateLW-STEM,49,108950775.7,16305444.0,422221212.0,8649.0,1495170.5,54022600.0,2996577081.0
OliverWyman-Navigator,51,146417445.5,5645376.0,605763966.2,81.0,876282.5,36038509.0,4204484964.0
DDS-NBDS,51,166835122.5,4686178.9,535016677.0,1085.6,1310193.3,54414016.5,3190758054.6
RobertWalraven-ESG,48,229002448.2,66829317.0,661865550.6,21354.0,17956007.0,178854492.7,4604063535.6
CovidAnalytics-DELPHI,51,257644270.9,75881521.0,485640612.6,21904.0,13038390.5,248714370.5,2341688881.0
Geneva-DetGrowth,51,381134638.2,121562324.6,810315960.2,24143.1,42514378.4,367897821.5,5216947183.7
TTU-squider,51,515525518.8,37081523.1,1995991518.1,5097.2,3350216.0,185720678.9,13665429273.2
