,mean_rank
COVIDhub-baseline,3.9
JHU_IDD-CovidSP,3.9
IowaStateLW-STEM,4.0
UCLA-SuEIR,4.5
USC-SI_kJalpha,5.0
MITCovAlliance-SIR,5.4
CU-select,5.7
RobertWalraven-ESG,6.3
LANL-GrowthRate,6.4
