,mean_rank
IowaStateLW-STEM,3.1
COVIDhub-baseline,3.1
UCLA-SuEIR,3.4
USC-SI_kJalpha,4.0
MITCovAlliance-SIR,4.3
RobertWalraven-ESG,5.0
LANL-GrowthRate,5.1
