,count,mean,median,std,min,25%,75%,max
Covid19Sim-Simulator,51,279528290.1,88624782.9,533677704.7,386.8,13386362.7,280081744.3,2728592412.7
COVIDhub-baseline,51,372246208.8,44943616.0,1268073461.9,1849.0,6334104.5,195082812.5,8398806025.0
IowaStateLW-STEM,49,503563114.4,64272289.0,1384634980.9,7056.0,19942172.5,199463634.5,7747872484.0
UCLA-SuEIR,51,552183371.7,83001235.6,1379110491.6,4007.3,12727309.8,372371181.4,6429291054.8
Karlen-pypm,51,602044540.4,172252500.2,1033840921.4,2819.6,29418340.8,712107515.3,4946984091.0
CEID-Walk,51,640566854.2,176000950.9,1131508522.2,12346.8,59817784.0,692944183.5,5193294610.4
JHU_IDD-CovidSP,51,641574345.8,136442256.7,1734664424.8,124835.0,24607564.2,517640962.7,11617678081.8
UMich-RidgeTfReg,43,729531719.4,202251284.7,1315046524.2,25324.9,51640519.5,918530801.7,6292318919.4
USC-SI_kJalpha,51,740072756.7,139925241.0,1735986988.3,11449.0,40678548.5,502288358.5,10419101476.0
JHUAPL-Bucky,51,827918032.6,339944522.2,1742993853.3,211.0,30356897.1,749789947.0,10666841334.0
USACE-ERDC_SEIR,51,839637373.8,98945248.5,2424146183.0,46741.8,12402201.3,409152435.7,14164479862.5
COVIDhub-ensemble,51,884331466.0,240684196.0,1852778233.2,11236.0,80089453.0,886713941.0,11453922529.0
DDS-NBDS,51,903118874.9,186777847.0,2093527322.3,24319.8,53789939.5,940087806.1,13124376920.6
LANL-GrowthRate,51,915429453.9,214497267.5,2276879759.1,9905.6,42063223.1,691693095.1,14683451956.2
CU-select,51,938881674.9,92160000.0,4599897404.9,4761.0,5463914.0,265281314.0,32892175044.0
LNQ-ens1,51,943619095.0,278164109.2,1975126047.3,6425.0,84203223.6,897044614.9,11863681362.1
CovidAnalytics-DELPHI,51,975994557.8,240994576.0,1817466054.4,70756.0,37363208.5,938902500.0,9982407744.0
RobertWalraven-ESG,51,1172478387.8,274752504.4,3316827941.9,39648.8,73657772.2,751343993.4,22089230110.3
OliverWyman-Navigator,51,1446876929.5,374887044.0,3392822556.1,14400.0,84989454.5,1162278625.0,20459869444.0
IQVIA_ACOE-STAN,49,1672206805.6,436935409.0,3658071546.1,65536.0,123903266.5,1497264402.5,22933467844.0
Geneva-DetGrowth,51,2561170987.3,628699795.2,5705902742.1,70291.1,165059933.4,1938749313.1,33872400985.8
