,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,816428.0,7569.0,8208207.1,0.0,841.0,48841.0,252364996.0
CEID-Walk,3141,987455.4,11945.0,11782115.6,0.0,1369.0,88346.3,438948926.4
JHU_IDD-CovidSP,3139,1188966.8,8530.4,18693796.5,0.0,911.4,69965.5,871401864.2
LANL-GrowthRate,2951,1191615.4,21870.5,12325932.6,0.0,3338.6,133906.4,444139125.5
LNQ-ens1,3141,1297599.2,15534.5,13985859.8,0.0,1977.5,115530.3,421832632.2
COVIDhub-ensemble,3141,1429701.8,16129.0,18634721.7,0.0,1936.0,116964.0,737394025.0
USC-SI_kJalpha,2784,1436629.0,12996.0,16010954.0,0.0,1600.0,93025.0,477641025.0
Yu_Group-CLEP,3139,1628427.2,9897.2,13744907.6,0.0,1172.3,90832.7,323003161.0
OliverWyman-Navigator,2671,1789167.2,18436.2,27033596.2,0.0,2376.1,137641.0,1275489796.0
CU-select,3096,1803865.1,12769.0,20512835.0,0.0,1600.0,97969.0,759112704.0
PandemicCentral-USCounty,3085,1918093.2,23409.0,27638024.0,0.0,2916.0,170569.0,1126810624.0
JHUAPL-Bucky,3141,1925097.9,9899.1,30103716.2,0.0,913.9,86382.8,1013770348.7
RobertWalraven-ESG,3141,2038181.5,20090.2,19216809.6,0.0,2571.5,150730.3,648033901.4
UCLA-SuEIR,2906,2161468.0,9772.4,61410582.9,0.0,1189.5,72402.5,3349913634.4
UVA-Ensemble,2781,2424095.5,8870.3,82489173.5,0.0,1040.5,62167.9,4593377598.0
IowaStateLW-STEM,3103,2771958.7,6241.0,79182615.3,0.0,676.0,47961.0,3564090000.0
MITCovAlliance-SIR,2237,2977372.3,14116.0,52117498.2,0.0,1708.2,120523.6,1928979576.0
