,mean_rank
COVIDhub-baseline,3.9
Covid19Sim-Simulator,4.6
IowaStateLW-STEM,4.9
JCB-PRM,5.1
USACE-ERDC_SEIR,5.7
JHU_IDD-CovidSP,6.0
CU-select,6.2
USC-SI_kJalpha,6.3
UCLA-SuEIR,6.9
LANL-GrowthRate,9.1
CovidAnalytics-DELPHI,9.4
RobertWalraven-ESG,10.0
