,mean_rank
LNQ-ens1,5.7
COVIDhub-baseline,6.2
CEID-Walk,6.3
COVIDhub-ensemble,6.6
JHUAPL-Bucky,6.8
OliverWyman-Navigator,6.9
IowaStateLW-STEM,7.8
USC-SI_kJalpha,8.0
CU-select,8.6
LANL-GrowthRate,9.1
PandemicCentral-USCounty,9.3
UVA-Ensemble,9.4
JHU_IDD-CovidSP,9.5
Google_Harvard-CPF,9.6
MITCovAlliance-SIR,10.3
