,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,7802.5,5529.1,8514.4,262.4,2825.3,9585.0,51805.0
COVIDhub-baseline,51,8938.6,6670.0,10403.8,36.0,3513.0,10282.0,61312.0
IowaStateLW-STEM,49,9399.7,8367.0,8502.7,24.0,3487.0,12121.0,48078.0
Covid19Sim-Simulator,51,9993.1,7075.2,12491.2,3.9,3101.4,12741.8,80485.0
JCB-PRM,51,10143.6,6209.3,15708.5,126.7,2992.1,10911.1,105965.9
UMich-RidgeTfReg,49,11468.7,7767.3,11794.7,44.2,3811.9,17010.1,57444.9
Karlen-pypm,51,11911.5,8230.9,13503.2,18.7,2884.9,15747.8,63365.8
JHU_IDD-CovidSP,51,12457.8,9327.2,15968.9,132.0,3025.8,15184.1,96712.1
USACE-ERDC_SEIR,51,12725.7,10056.6,14723.8,60.8,2909.8,15718.0,81453.9
CEID-Walk,51,12830.2,9893.3,13779.3,134.1,3626.3,16339.6,82833.3
CU-select,51,12963.0,7881.0,17775.8,100.0,2856.5,16327.5,113088.0
UCLA-SuEIR,51,14259.1,9791.1,16188.5,4.8,3247.6,19539.5,97700.7
LNQ-ens1,51,14332.6,11179.8,15402.6,107.5,5117.1,18291.6,93462.3
COVIDhub-ensemble,51,14696.6,10817.0,15420.4,33.0,5441.0,18545.0,93362.0
DDS-NBDS,51,15043.9,10800.5,15437.3,21.8,5752.6,21662.1,90836.0
LANL-GrowthRate,51,15297.8,10652.2,15748.9,129.5,5566.7,19394.6,85167.0
USC-SI_kJalpha,51,15501.9,10930.0,18803.8,156.0,4460.0,19190.5,115562.0
OliverWyman-Navigator,51,16210.9,13324.0,17364.8,194.0,6245.5,20065.5,99869.0
CovidAnalytics-DELPHI,51,17601.4,10413.0,18282.6,196.0,4931.5,22108.0,91116.0
TTU-squider,51,17638.0,9895.1,25256.5,82.4,3242.4,20407.8,144549.3
RobertWalraven-ESG,51,19435.8,14708.5,20673.4,142.5,7659.8,24343.4,123636.2
IQVIA_ACOE-STAN,49,21488.1,16122.0,21144.2,191.0,9752.5,28090.0,123200.0
Geneva-DetGrowth,51,27078.8,19772.7,27770.7,217.4,10927.9,33154.5,158683.6
