,mean_rank
COVIDhub-baseline,3.7
IowaStateLW-STEM,3.8
JHU_IDD-CovidSP,3.9
JHUAPL-Bucky,4.4
USC-SI_kJalpha,5.1
MITCovAlliance-SIR,5.3
RobertWalraven-ESG,6.2
CU-select,6.3
LANL-GrowthRate,6.4
