,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,26.9,9.6,67.0,0.0,3.2,25.0,1839.1
COVIDhub-baseline,3141,32.0,11.0,92.2,0.0,4.0,28.0,3033.0
CEID-Walk,3141,32.3,11.2,92.0,0.0,3.7,28.2,2945.1
OliverWyman-Navigator,2964,33.4,12.0,88.4,0.0,4.0,31.0,2332.0
COVIDhub-ensemble,3141,33.9,11.0,94.0,0.0,4.0,30.0,3033.0
JHUAPL-Bucky,3141,36.6,11.5,112.6,0.0,3.9,31.7,3758.0
CU-select,3081,37.5,15.0,93.1,0.0,6.0,35.0,2461.0
LANL-GrowthRate,2951,40.1,17.2,89.3,0.0,6.4,39.8,2532.0
USC-SI_kJalpha,3109,41.4,14.0,128.1,0.0,5.0,36.0,3781.0
IowaStateLW-STEM,3103,44.7,14.0,131.3,0.0,5.0,38.0,4137.0
PandemicCentral-USCounty,2964,56.3,18.0,151.8,0.0,7.0,49.0,3329.0
JHU_IDD-CovidSP,3139,58.1,18.3,189.7,0.0,6.1,51.5,6490.7
UVA-Ensemble,2778,60.4,17.3,175.2,0.0,5.7,49.9,5490.2
MITCovAlliance-SIR,2582,75.5,20.4,290.7,0.0,7.0,55.9,8305.2
Google_Harvard-CPF,3140,76.8,18.5,287.7,0.0,7.7,48.9,8538.8
