,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,433422.6,4096.0,6252956.9,0.0,441.0,29929.0,284630641.0
IowaStateLW-STEM,3103,491652.7,4624.0,5888330.8,0.0,441.0,34225.0,230068224.0
CEID-Walk,3141,641190.9,5274.2,10054244.6,0.0,568.5,40663.9,469653045.4
LANL-GrowthRate,2951,701632.0,12819.1,9101284.0,0.0,1970.7,74579.0,372779916.1
LNQ-ens1,3141,782202.7,7038.7,11947086.5,0.0,847.1,50439.6,518693954.3
JHUAPL-Bucky,2393,849974.6,6929.4,12680528.3,0.0,830.4,46421.3,574923386.6
JHU_IDD-CovidSP,3139,853896.5,4526.6,13575895.6,0.0,495.8,35776.5,570096007.0
COVIDhub-ensemble,3141,854302.3,7569.0,13091558.8,0.0,961.0,52900.0,579172356.0
UVA-Ensemble,2766,949749.0,10895.1,14622233.6,0.0,1264.4,79869.2,705425876.4
USC-SI_kJalpha,2790,1043750.3,7921.0,16871951.3,0.0,978.0,59049.0,810142369.0
OliverWyman-Navigator,2724,1110479.1,8281.0,17400832.6,0.0,1089.0,56644.0,695376900.0
RobertWalraven-ESG,3141,1156611.2,11881.0,14682448.8,0.0,1346.2,85281.5,508176028.4
PandemicCentral-USCounty,3085,1241665.2,10201.0,19069812.6,0.0,1089.0,84681.0,663835225.0
MITCovAlliance-SIR,2339,1790826.0,8099.9,32105711.3,0.0,1089.0,60726.6,1238226309.6
CU-select,3061,7316115.2,10404.0,218790706.3,0.0,1225.0,82369.0,12053844100.0
Yu_Group-CLEP,3136,13456705.2,18254.7,157837373.4,0.0,1787.8,251304.3,5135806041.1
