,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,52400399.6,22519979.1,78872113.0,3626.2,3139756.8,61789891.9,413704392.7
CEID-Walk,51,59271344.5,15530125.3,122101954.8,6348.1,2495743.5,55572918.6,781344045.2
COVIDhub-baseline,51,62384966.8,20232004.0,126031529.7,6084.0,3784976.5,55813340.5,779526400.0
LNQ-ens1,51,64007895.3,22500230.6,120844010.1,7031.0,3398379.1,71623681.0,625821265.5
COVIDhub-ensemble,51,77933859.0,32569849.0,144296000.5,3844.0,4105525.0,70645218.5,627051681.0
USC-SI_kJalpha,51,94511630.9,32913169.0,165741133.9,8649.0,4079804.5,79235465.0,800890000.0
UMich-RidgeTfReg,50,100129575.1,48404755.6,162508195.7,189.6,1673313.4,110664437.6,796813414.0
IowaStateLW-STEM,49,111247805.2,44943616.0,224909181.3,5776.0,4558217.3,108519421.0,1410378025.0
JCB-PRM,51,121714961.9,25604856.0,432264901.5,1237.7,3932088.1,68619219.1,3044588142.6
UCLA-SuEIR,51,144275619.7,44757886.8,318894291.0,2.9,7563556.7,167849618.1,1760898100.7
Covid19Sim-Simulator,51,166326135.2,45366921.9,538253731.7,56.5,4736444.0,108842360.3,3778992100.5
Karlen-pypm,51,185702495.4,31740829.2,564797074.9,372.5,3092775.0,107947809.3,3834680855.0
OliverWyman-Navigator,51,186195968.4,28313041.0,483040506.2,7225.0,4946212.0,109360004.5,2894655204.0
LANL-GrowthRate,51,200313917.0,63360967.1,470932350.7,30315.6,12796909.0,149967672.3,3132839539.2
JHU_IDD-CovidSP,51,299156272.8,79048102.8,976240497.6,6223.6,14178761.5,186712375.1,6730041476.4
CU-select,51,374571057.3,35868121.0,1746336991.9,3364.0,3951488.5,105435012.5,12235014544.0
USACE-ERDC_SEIR,51,417249506.1,27297657.6,1836244044.5,1086.7,2197749.5,104146049.9,12426828659.1
IQVIA_ACOE-STAN,49,420108867.2,121044004.0,986234643.8,22500.0,49991990.5,450564452.0,6553388209.0
CovidAnalytics-DELPHI,51,459601843.9,123587689.0,1079550491.7,1936.0,18363912.5,330674912.5,6740410000.0
RobertWalraven-ESG,51,466696722.9,100288407.6,1563992614.0,5400.8,39439226.2,277873936.6,10851336815.1
Geneva-DetGrowth,51,791546044.2,192906833.5,1847920040.6,32748.6,83929171.0,702740788.0,12111016256.3
DDS-NBDS,51,1268856303.2,30323625.9,3850084483.1,515.1,2400166.1,365927229.5,22888107356.2
