,mean_rank
COVIDhub-baseline,2.5
IowaStateLW-STEM,3.7
Covid19Sim-Simulator,3.8
UCLA-SuEIR,4.5
USACE-ERDC_SEIR,4.5
USC-SI_kJalpha,5.2
LANL-GrowthRate,6.6
CovidAnalytics-DELPHI,6.8
RobertWalraven-ESG,7.4
