,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,51,227377025.1,25684624.0,679751677.0,1.0,4670016.5,71088309.0,3764558736.0
Covid19Sim-Simulator,51,227385717.8,26084977.3,623647741.4,3862.5,7566952.0,101843567.9,3220512119.1
JCB-PRM,51,245671284.3,38198584.4,862209368.1,4416.8,8674970.8,128003455.6,5115588623.7
JHUAPL-Bucky,51,345130480.0,74795661.5,1075360098.3,8308.0,22735308.7,269643093.2,7509882979.1
USC-SI_kJalpha,51,354478300.6,72777961.0,990056963.7,4761.0,10590050.0,240576452.5,6248428209.0
UCLA-SuEIR,51,363204680.0,102672081.6,1120018190.2,2569.8,13085627.7,224186821.4,7443407704.7
JHU_IDD-CovidSP,51,364310318.1,63009250.9,1123258960.9,2299.8,5105538.8,250823768.3,7495280261.4
USACE-ERDC_SEIR,51,367997851.6,69561128.3,1321527444.3,5826.8,14777587.3,209638264.0,9396532637.5
UMich-RidgeTfReg,49,375540488.7,87402745.0,787340326.6,4237.6,16091194.4,414767442.7,4200134602.3
CEID-Walk,51,385215349.0,143544073.5,974373108.6,13154.3,31688597.7,359985952.7,5854595725.0
Karlen-pypm,51,414453185.7,93286622.2,871456198.9,10836.8,13074396.7,409855889.1,4392733517.3
DDS-NBDS,51,425457072.9,95306706.9,1084071996.6,10735.6,32421952.2,419805843.0,6775538293.3
COVIDhub-ensemble,51,503372019.4,162639009.0,1311815381.6,11881.0,48803373.0,443367140.5,8599594756.0
LNQ-ens1,51,509766965.9,126778290.1,1375316260.8,27351.7,40266741.3,442131249.0,9126366483.2
LANL-GrowthRate,51,692966807.0,197399970.9,2086889283.2,57957.5,55905238.5,513541402.0,14536630486.8
CovidAnalytics-DELPHI,51,718886463.5,229492201.0,1386022935.7,49729.0,32232552.5,605949485.0,6247163521.0
IowaStateLW-STEM,49,778225515.9,38142976.0,4350158260.0,289.0,6857228.0,141071209.0,31062300025.0
RobertWalraven-ESG,51,929409069.3,241310437.6,2362144769.9,22299.4,81842826.6,842374457.5,15806043914.0
IQVIA_ACOE-STAN,49,1073953829.4,313183809.0,2433358059.5,42849.0,107654728.0,1035707276.5,16139415681.0
CU-select,51,1613659872.2,67732900.0,5162649681.8,324.0,5868485.0,282267162.5,26643053529.0
Geneva-DetGrowth,51,1811430448.8,430604649.5,4190327299.9,54642.8,135865526.1,1404149493.4,26820892986.8
