,mean_rank
OliverWyman-Navigator,7.1
JCB-PRM,7.5
COVIDhub-baseline,8.5
JHU_CSSE-DECOM,8.7
CEID-Walk,8.8
IQVIA_ACOE-STAN,8.9
USC-SI_kJalpha,9.1
CU-select,9.3
LNQ-ens1,9.3
UMich-RidgeTfReg,9.5
Covid19Sim-Simulator,9.7
JHUAPL-Bucky,9.9
DDS-NBDS,10.9
COVIDhub-ensemble,11.6
Karlen-pypm,12.8
JHU_IDD-CovidSP,14.3
LANL-GrowthRate,14.6
IowaStateLW-STEM,15.0
UCLA-SuEIR,15.0
RobertWalraven-ESG,16.1
TTU-squider,16.3
CovidAnalytics-DELPHI,20.0
