,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,103.6,34.8,317.1,0.0,12.3,89.8,8460.4
COVIDhub-ensemble,3141,121.0,38.0,419.8,0.0,13.0,99.0,15371.0
COVIDhub-baseline,3141,123.2,34.0,770.0,0.0,12.0,93.0,39725.0
CEID-Walk,3141,124.9,35.7,786.9,0.0,12.1,94.4,40669.4
UCLA-SuEIR,2660,140.9,41.9,488.1,0.0,14.8,113.2,19978.9
UVA-Ensemble,2773,141.8,41.4,504.2,0.0,14.3,107.6,18529.2
JHU_IDD-CovidSP,3139,142.9,44.0,446.7,0.0,14.8,119.2,11781.0
JHUAPL-Bucky,3141,149.3,37.3,762.4,0.0,12.7,109.3,36238.4
IowaStateLW-STEM,3103,150.9,43.0,598.5,0.0,14.0,129.0,25611.0
USC-SI_kJalpha,2794,151.7,46.0,574.7,0.0,16.0,123.0,23297.0
LANL-GrowthRate,2951,154.7,61.9,376.4,0.0,24.5,142.0,8080.8
OliverWyman-Navigator,2769,161.4,42.4,1001.4,0.0,15.0,119.0,50457.0
Google_Harvard-CPF,3140,165.0,42.1,525.4,0.0,13.8,118.4,10843.8
RobertWalraven-ESG,3141,188.2,59.5,529.8,0.0,20.8,153.5,9907.7
MITCovAlliance-SIR,2461,208.8,54.7,764.1,0.0,20.0,146.1,19804.5
CU-select,3058,225.8,56.0,856.7,0.0,21.0,156.0,26500.0
Yu_Group-CLEP,2376,384.2,77.3,1712.2,0.0,29.5,246.6,62989.3
