,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,51,11181.6,6704.0,15879.6,43.0,2516.5,13962.5,91645.0
Covid19Sim-Simulator,51,12099.1,9414.1,11653.5,19.7,3656.0,16735.2,52235.9
IowaStateLW-STEM,49,13886.3,8017.0,17803.1,84.0,4465.5,14121.5,88022.0
UCLA-SuEIR,51,14891.0,9110.5,18358.9,63.3,3567.5,19279.8,80182.9
CU-select,51,15430.5,9600.0,26735.7,69.0,2333.0,16285.0,181362.0
USACE-ERDC_SEIR,51,16960.0,9947.1,23728.3,216.2,3521.6,20226.3,119014.6
JHU_IDD-CovidSP,51,16990.2,11680.8,18972.8,353.3,4960.5,22751.3,107785.3
Karlen-pypm,51,18307.1,13124.5,16499.5,53.1,5423.8,26684.3,70334.8
USC-SI_kJalpha,51,18453.9,11829.0,20187.0,107.0,6368.5,22372.5,102074.0
CEID-Walk,51,19126.8,13266.5,16739.9,111.1,7734.2,26309.8,72064.5
UMich-RidgeTfReg,43,20149.3,14221.5,18166.2,159.1,7186.0,30307.0,79324.1
JHUAPL-Bucky,51,20618.4,18437.6,20269.6,14.5,5507.0,27311.0,103280.4
LANL-GrowthRate,51,20923.5,14645.7,22072.4,99.5,6482.0,26276.0,121175.3
DDS-NBDS,51,21214.8,13666.7,21496.8,155.9,7319.3,30640.7,114561.7
COVIDhub-ensemble,51,21924.5,15514.0,20290.9,106.0,8893.0,29770.0,107023.0
LNQ-ens1,51,22261.3,16678.3,21377.9,80.2,9092.2,29950.3,108920.5
CovidAnalytics-DELPHI,51,22527.9,15524.0,21859.9,266.0,6112.5,30630.0,99912.0
RobertWalraven-ESG,51,23212.6,16575.7,25423.0,199.1,8582.0,27408.5,148624.5
OliverWyman-Navigator,51,26299.6,19362.0,27754.5,120.0,9216.5,34092.0,143038.0
IQVIA_ACOE-STAN,49,29488.5,20903.0,28612.8,256.0,11014.5,38694.5,151438.0
Geneva-DetGrowth,51,36038.7,25073.9,35883.5,265.1,12779.2,44029.9,184044.6
