,mean_rank
COVIDhub-baseline,2.3
UCLA-SuEIR,3.5
IowaStateLW-STEM,3.6
Covid19Sim-Simulator,4.0
USACE-ERDC_SEIR,4.1
RobertWalraven-ESG,5.2
USC-SI_kJalpha,5.3
