,mean_rank
LNQ-ens1,6.9
OliverWyman-Navigator,7.9
CEID-Walk,8.9
COVIDhub-baseline,9.0
Geneva-DetGrowth,9.3
IQVIA_ACOE-STAN,9.7
USC-SI_kJalpha,9.8
JCB-PRM,10.0
USACE-ERDC_SEIR,10.4
UMich-RidgeTfReg,10.9
JHUAPL-Bucky,11.6
COVIDhub-ensemble,11.7
CU-select,11.8
DDS-NBDS,12.1
Karlen-pypm,12.4
LANL-GrowthRate,12.4
RobertWalraven-ESG,13.4
Covid19Sim-Simulator,13.9
UCLA-SuEIR,14.3
IowaStateLW-STEM,15.8
Google_Harvard-CPF,18.4
JHU_IDD-CovidSP,18.7
TTU-squider,19.9
CovidAnalytics-DELPHI,20.9
