,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,51,2289.9,1477.0,2945.6,5.0,673.0,2645.5,14115.0
JCB-PRM,51,2424.2,1371.7,2716.0,1.7,508.3,3175.9,10292.4
IQVIA_ACOE-STAN,49,2684.2,1891.0,2761.4,2.0,707.5,3229.5,11213.0
COVIDhub-baseline,51,2702.0,1954.0,2712.7,24.0,681.0,3701.5,12586.0
USC-SI_kJalpha,51,2752.1,2159.0,2765.0,5.0,831.0,3839.0,11436.0
CEID-Walk,51,2772.7,2079.6,2692.0,12.7,756.8,3784.8,11887.9
Covid19Sim-Simulator,51,2949.8,2212.4,3138.9,28.4,580.5,4127.0,14713.2
LNQ-ens1,51,2954.3,2200.0,3077.5,52.9,965.0,3383.4,14532.7
CU-select,51,2988.7,1907.0,4539.0,27.0,824.0,3298.0,29635.0
UMich-RidgeTfReg,50,3114.5,1873.6,3495.0,4.8,818.6,4022.1,16810.6
JHU_CSSE-DECOM,42,3163.3,1677.5,3915.8,3.2,662.7,3373.6,16882.6
JHUAPL-Bucky,51,3212.6,1936.9,3339.9,58.5,854.6,5038.2,15607.3
DDS-NBDS,51,3217.8,2642.8,3219.0,19.3,978.3,4120.5,13883.2
COVIDhub-ensemble,51,3346.6,2512.0,3108.9,4.0,1245.0,3825.0,15608.0
IowaStateLW-STEM,49,4099.7,3240.0,3607.8,87.0,1374.5,5157.5,15386.0
Karlen-pypm,51,4206.6,3039.9,4692.2,41.9,774.8,5286.7,21889.8
UCLA-SuEIR,51,4485.3,3388.8,3903.7,5.8,1796.8,5903.6,16030.9
JHU_IDD-CovidSP,51,4812.4,3843.8,4630.1,34.3,1322.9,6571.6,19313.7
RobertWalraven-ESG,51,4902.7,3693.3,4612.1,64.2,1661.0,5975.4,21054.9
LANL-GrowthRate,51,5276.6,3618.6,5975.4,8.9,1617.2,6120.6,31447.6
TTU-squider,51,7269.6,4922.1,8298.3,71.4,1258.3,10109.7,37890.0
CovidAnalytics-DELPHI,51,7749.8,5487.0,7353.4,94.0,2970.5,10606.0,31737.0
