,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,867.2,486.7,1287.9,1.4,198.9,1004.1,7554.5
OliverWyman-Navigator,51,890.7,431.0,1478.0,11.0,171.5,1152.5,8981.0
JCB-PRM,51,1129.8,789.6,1282.1,7.1,234.8,1497.6,5564.2
USACE-ERDC_SEIR,51,1151.2,747.5,1556.9,2.7,191.4,1407.1,7542.0
Geneva-DetGrowth,51,1175.2,877.0,1462.7,3.1,266.5,1325.1,6760.9
COVIDhub-baseline,51,1195.5,863.0,1727.5,6.0,252.5,1168.0,9230.0
USC-SI_kJalpha,51,1203.3,780.0,1677.0,8.0,263.5,1310.0,9546.0
CEID-Walk,51,1232.8,714.5,1857.8,9.5,227.8,1228.2,9151.9
IQVIA_ACOE-STAN,49,1254.5,609.0,1809.7,2.0,241.5,1478.0,10447.0
CU-select,51,1340.8,927.0,1693.4,8.0,453.0,1452.0,10247.0
JHUAPL-Bucky,51,1374.1,913.5,1715.1,3.4,264.3,1582.7,8564.0
UMich-RidgeTfReg,50,1433.1,802.5,1949.5,8.9,195.8,1881.4,9125.1
COVIDhub-ensemble,51,1443.6,963.0,1897.7,2.0,378.0,1484.0,9292.0
DDS-NBDS,51,1450.9,911.8,1696.2,11.6,227.8,1987.6,8945.2
LANL-GrowthRate,51,1524.8,1013.8,2148.7,7.7,344.5,1795.3,12943.6
Karlen-pypm,51,1579.0,1000.8,2172.7,25.7,426.7,1699.4,11337.9
UCLA-SuEIR,51,1620.7,1119.8,2070.0,6.9,373.8,1634.0,10556.9
Covid19Sim-Simulator,51,1628.5,1030.5,1903.0,2.6,416.9,1841.9,9497.7
RobertWalraven-ESG,51,1729.8,1155.1,3079.1,42.5,199.5,2047.2,21444.0
IowaStateLW-STEM,49,1895.1,1748.0,1968.2,11.0,400.5,2326.5,9354.0
Google_Harvard-CPF,51,2820.6,2089.2,3174.8,7.5,787.6,3476.4,16950.2
JHU_IDD-CovidSP,51,3197.7,2579.1,3252.5,11.7,624.6,3825.9,13865.3
CovidAnalytics-DELPHI,51,3778.9,2519.0,4154.3,47.0,980.5,5282.5,18176.0
TTU-squider,51,3831.2,3034.6,4423.6,30.8,824.1,4812.6,23560.0
