,mean_rank
LNQ-ens1,6.9
JCB-PRM,7.3
COVIDhub-baseline,7.9
OliverWyman-Navigator,8.0
CEID-Walk,8.0
USACE-ERDC_SEIR,8.9
DDS-NBDS,9.2
JHUAPL-Bucky,9.6
COVIDhub-ensemble,10.1
USC-SI_kJalpha,10.3
UMich-RidgeTfReg,10.4
Covid19Sim-Simulator,10.8
Karlen-pypm,10.9
IowaStateLW-STEM,11.1
CU-select,11.2
JHU_IDD-CovidSP,12.2
UCLA-SuEIR,13.3
LANL-GrowthRate,14.3
TTU-squider,14.4
RobertWalraven-ESG,17.8
CovidAnalytics-DELPHI,18.3
