,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,2609,800549.5,6241.0,10794770.5,0.0,729.0,57121.0,530887681.0
LNQ-ens1,3141,826283.4,4885.3,10280926.4,0.0,565.3,38493.6,418040392.9
JHU_IDD-CovidSP,3139,965961.2,4674.0,13661471.7,0.0,429.5,44400.1,652602884.6
COVIDhub-ensemble,3141,967212.2,5329.0,15230181.9,0.0,625.0,43264.0,687383524.0
USC-SI_kJalpha,2772,2050183.8,8100.0,36304510.5,0.0,900.0,66564.0,1314207504.0
UCLA-SuEIR,2599,5594946.3,6063.2,100436318.5,0.0,582.5,68475.0,4541756092.7
RobertWalraven-ESG,3138,6041059.6,8137.8,277133656.1,0.0,825.4,70405.3,15514132366.9
LANL-GrowthRate,2951,6565972.8,10178.7,125475827.6,0.0,1292.0,78882.0,5136788202.7
COVIDhub-baseline,3141,7482948.4,4096.0,179682370.3,0.0,324.0,47524.0,8129186244.0
IowaStateLW-STEM,3103,7884985.9,4761.0,175644302.5,0.0,400.0,60025.0,8171075236.0
CU-select,3093,14442461.4,8464.0,459640871.9,0.0,784.0,88804.0,23851404721.0
