,count,mean,median,std,min,25%,75%,max
CEID-Walk,3141,207.8,55.3,630.7,0.0,16.2,160.6,15445.7
COVIDhub-ensemble,3141,212.6,59.0,607.2,0.0,19.0,166.0,12806.0
LNQ-ens1,3141,227.8,56.5,705.3,0.0,18.5,162.6,12332.8
USC-SI_kJalpha,2774,260.4,73.0,942.5,0.0,24.0,203.0,31526.0
JHU_IDD-CovidSP,3139,266.9,63.5,940.1,0.0,18.8,196.0,36659.2
OliverWyman-Navigator,2550,278.2,70.0,857.8,0.0,22.0,210.0,18317.0
COVIDhub-baseline,3141,285.4,54.0,1354.1,0.0,16.0,162.0,42487.0
UCLA-SuEIR,2716,319.4,62.3,1388.2,0.0,19.5,202.0,38205.3
LANL-GrowthRate,2951,325.0,83.8,1252.8,0.0,28.9,229.2,40982.2
PandemicCentral-USCounty,3080,361.2,91.0,1080.9,0.0,28.0,276.0,25376.0
CU-select,3103,407.3,77.0,1693.3,0.0,23.0,242.0,51806.0
Yu_Group-CLEP,3139,420.9,104.3,1392.0,0.0,31.7,313.3,32146.1
RobertWalraven-ESG,3141,471.3,75.7,3559.8,0.0,23.9,230.2,161641.9
