,count,mean,median,std,min,25%,75%,max
COVIDhub-baseline,3141,27.5,8.0,103.7,0.0,2.0,22.0,3728.0
LNQ-ens1,3141,27.5,7.8,99.6,0.0,2.5,22.6,3390.3
CEID-Walk,3141,27.7,8.0,102.1,0.0,2.4,21.5,3718.9
COVIDhub-ensemble,3141,28.9,8.0,109.3,0.0,2.0,23.0,3824.0
OliverWyman-Navigator,2724,30.3,8.0,107.3,0.0,3.0,22.1,3236.0
USC-SI_kJalpha,2790,33.1,9.0,130.5,0.0,3.0,24.3,4532.0
JHUAPL-Bucky,2393,33.3,10.4,111.8,0.0,3.5,27.5,3760.1
LANL-GrowthRate,2951,33.6,12.9,94.8,0.0,3.9,31.7,2739.2
IowaStateLW-STEM,3103,34.8,9.0,105.1,0.0,3.0,29.0,3225.0
JHU_IDD-CovidSP,3139,39.0,10.0,137.9,0.0,3.0,28.8,4283.9
Yu_Group-CLEP,3136,39.2,11.2,103.8,0.0,4.5,31.2,1787.1
CU-select,3061,42.1,12.0,128.5,0.0,4.0,33.0,2989.0
UVA-Ensemble,2766,43.2,11.5,143.5,0.0,3.1,35.4,5210.4
RobertWalraven-ESG,3141,45.5,12.1,148.1,0.0,3.1,33.6,3919.6
PandemicCentral-USCounty,3033,49.7,13.0,161.2,0.0,4.0,38.0,3099.0
MITCovAlliance-SIR,2339,53.7,12.2,218.1,0.0,3.7,36.9,6832.0
