,mean_rank
COVIDhub-baseline,5.6
CEID-Walk,5.6
LNQ-ens1,5.6
UVA-Ensemble,6.0
COVIDhub-ensemble,6.1
IowaStateLW-STEM,6.1
UCLA-SuEIR,6.2
JHU_IDD-CovidSP,6.3
USC-SI_kJalpha,6.9
RobertWalraven-ESG,7.4
CU-select,7.8
LANL-GrowthRate,8.4
