,mean_rank
CEID-Walk,7.3
COVIDhub-baseline,7.3
COVIDhub-ensemble,7.6
LNQ-ens1,7.6
Covid19Sim-Simulator,8.6
IowaStateLW-STEM,8.6
USC-SI_kJalpha,9.4
UMich-RidgeTfReg,9.7
UCLA-SuEIR,9.7
JHU_IDD-CovidSP,10.0
OliverWyman-Navigator,10.1
DDS-NBDS,10.5
USACE-ERDC_SEIR,10.5
CU-select,10.6
Karlen-pypm,11.0
JHUAPL-Bucky,11.1
LANL-GrowthRate,11.3
CovidAnalytics-DELPHI,14.3
RobertWalraven-ESG,14.7
