,count,mean,median,std,min,25%,75%,max
OliverWyman-Navigator,2705,853243.3,8498.3,11688708.7,0.0,961.0,80089.0,586559961.0
JHU_IDD-CovidSP,3139,985545.1,5694.7,11590228.2,0.0,672.0,52749.8,340571276.9
LNQ-ens1,3141,1332811.0,6839.3,18876692.6,0.0,731.6,62254.8,674126674.8
COVIDhub-ensemble,3141,1529653.0,10404.0,23684141.2,0.0,1296.0,86436.0,783384121.0
USC-SI_kJalpha,2769,2754345.6,11881.0,48669372.7,0.0,1225.0,96721.0,2046024289.0
LANL-GrowthRate,2950,10103157.7,13541.6,264180626.1,0.0,1663.2,113615.3,12904063348.6
COVIDhub-baseline,3141,10388495.8,5929.0,234192706.7,0.0,576.0,58564.0,10396249444.0
CU-select,3072,11926661.2,11025.0,322317074.0,0.0,1089.0,122500.0,14468481225.0
UCLA-SuEIR,2895,17622593.1,8550.1,472653320.9,0.0,839.1,92421.3,19899092422.4
IowaStateLW-STEM,3103,18137802.6,7569.0,389645928.5,0.0,576.0,91809.0,13895694400.0
