,count,mean,median,std,min,25%,75%,max
COVIDhub-ensemble,3141,173.0,45.0,532.5,0.0,14.0,134.0,14772.0
LNQ-ens1,3141,173.9,43.5,561.2,0.0,13.8,130.3,15099.2
CEID-Walk,3141,200.5,42.4,892.8,0.0,13.4,131.2,32293.8
OliverWyman-Navigator,2467,203.6,58.0,662.4,0.0,18.4,175.0,22423.0
RobertWalraven-ESG,3141,233.5,60.3,714.1,0.0,18.6,178.8,16120.3
IowaStateLW-STEM,3103,237.5,51.0,871.4,0.0,15.0,160.0,22266.0
UCLA-SuEIR,2847,244.5,51.7,1142.0,0.0,15.4,158.6,42160.2
COVIDhub-baseline,3141,246.7,45.0,1271.5,0.0,14.0,136.0,43841.0
USC-SI_kJalpha,2779,250.8,59.0,986.7,0.0,20.0,167.0,22109.0
JHU_IDD-CovidSP,3139,251.2,63.1,705.7,0.0,17.5,196.7,17535.1
LANL-GrowthRate,2951,265.5,70.4,1270.0,0.0,23.9,185.0,41985.5
MITCovAlliance-SIR,2094,281.0,58.6,1133.0,0.0,21.2,189.7,32441.2
CU-select,3099,463.8,63.0,3147.6,0.0,20.0,190.0,105110.0
Yu_Group-CLEP,3139,650.3,71.3,3650.2,0.1,24.1,253.8,95455.0
