,count,mean,median,std,min,25%,75%,max
LANL-GrowthRate,2951,10120.6,165.9,157534.8,0.0,15.4,1004.3,7503255.5
LNQ-ens1,3141,10679.3,61.3,221252.0,0.0,6.0,510.6,11493986.3
CEID-Walk,3141,11189.8,64.5,259684.9,0.0,5.6,462.6,13830068.5
COVIDhub-baseline,3141,11498.1,64.0,262506.7,0.0,4.0,484.0,13897984.0
IowaStateLW-STEM,3103,12263.3,81.0,203935.7,0.0,9.0,841.0,10400625.0
Yu_Group-CLEP,3136,12316.3,125.7,120841.4,0.0,20.0,971.0,3193597.9
OliverWyman-Navigator,2724,12425.5,64.0,212861.4,0.0,9.0,488.6,10471696.0
COVIDhub-ensemble,3141,12786.3,64.0,278821.7,0.0,4.0,529.0,14622976.0
JHUAPL-Bucky,2393,13601.5,109.0,270143.3,0.0,12.2,753.5,14138022.3
USC-SI_kJalpha,2790,18109.6,81.0,403976.5,0.0,9.0,591.0,20539024.0
CU-select,3061,18279.0,144.0,217715.3,0.0,16.0,1089.0,8934121.0
JHU_IDD-CovidSP,3139,20539.6,100.2,370552.8,0.0,8.9,829.6,18351685.0
UVA-Ensemble,2766,22458.9,131.7,504901.3,0.0,9.6,1249.7,27147852.9
RobertWalraven-ESG,3141,24005.9,145.2,341468.1,0.0,9.4,1127.6,15363185.8
PandemicCentral-USCounty,3033,28441.1,169.0,310132.4,0.0,16.0,1444.0,9603801.0
MITCovAlliance-SIR,2339,50441.2,148.0,1049692.0,0.0,13.4,1361.4,46676907.2
