,count,mean,median,std,min,25%,75%,max
LNQ-ens1,3141,271.3,69.9,867.7,0.0,23.8,196.2,20446.0
COVIDhub-ensemble,3141,277.8,73.0,943.6,0.0,25.0,208.0,26218.0
OliverWyman-Navigator,2609,293.8,79.0,845.3,0.0,27.0,239.0,23041.0
JHU_IDD-CovidSP,3139,295.7,68.4,937.4,0.0,20.7,210.7,25546.1
USC-SI_kJalpha,2772,347.9,90.0,1389.2,0.0,30.0,258.0,36252.0
RobertWalraven-ESG,3138,377.4,90.2,2429.1,0.0,28.7,265.3,124555.7
COVIDhub-baseline,3141,422.6,64.0,2703.1,0.0,18.0,218.0,90162.0
IowaStateLW-STEM,3103,471.6,69.0,2768.6,0.0,20.0,245.0,90394.0
LANL-GrowthRate,2951,479.0,100.9,2517.6,0.0,35.9,280.9,71671.4
UCLA-SuEIR,2599,490.1,77.9,2314.4,0.0,24.1,261.7,67392.6
CU-select,3093,533.6,92.0,3763.3,0.0,28.0,298.0,154439.0
