,mean_rank
COVIDhub-baseline,3.2
USC-SI_kJalpha,3.3
IowaStateLW-STEM,3.6
USACE-ERDC_SEIR,3.9
UCLA-SuEIR,4.0
Covid19Sim-Simulator,4.5
IHME-CurveFit,5.5
