,mean_rank
LNQ-ens1,6.6
COVIDhub-ensemble,7.3
Covid19Sim-Simulator,8.4
USACE-ERDC_SEIR,8.7
CEID-Walk,8.9
USC-SI_kJalpha,9.0
JCB-PRM,9.2
DDS-NBDS,9.4
COVIDhub-baseline,9.6
UCLA-SuEIR,9.8
LANL-GrowthRate,10.3
UMich-RidgeTfReg,10.7
IQVIA_ACOE-STAN,11.1
IowaStateLW-STEM,11.2
Karlen-pypm,11.8
CU-select,12.4
JHU_IDD-CovidSP,12.4
JHUAPL-Bucky,13.5
RobertWalraven-ESG,14.8
CovidAnalytics-DELPHI,14.9
