,predicted_cases,actual_cases,error,perc_error
UCLA-SuEIR,1667613.7,1771620,-104006.3,-5.9%
CovidAnalytics-DELPHI,1987441.0,1771620,215821.0,12.2%
USACE-ERDC_SEIR,1475722.4,1771620,-295897.6,-16.7%
Columbia_UNC-SurvCon,1356054.0,1771620,-415566.0,-23.5%
USC-SI_kJalpha,1289857.0,1771620,-481763.0,-27.2%
COVIDhub-baseline,2264022.0,1771620,492402.0,27.8%
CU-select,2288896.0,1771620,517276.0,29.2%
LANL-GrowthRate,1224548.8,1771620,-547071.2,-30.9%
IHME-CurveFit,5130444.4,1771620,3358824.4,189.6%
