,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,1304.2,649.8,1672.1,5.5,236.6,1769.0,7700.0
COVIDhub-ensemble,51,1429.4,580.0,2259.7,22.0,288.0,1591.5,12401.0
USACE-ERDC_SEIR,51,1695.5,1006.7,2602.1,3.2,369.3,2286.4,17182.9
JCB-PRM,51,1760.4,825.2,2235.8,4.2,192.6,2120.6,9194.3
Covid19Sim-Simulator,51,1788.8,1011.5,3600.6,14.4,256.6,2116.1,25075.8
LANL-GrowthRate,51,1807.1,1289.2,2614.8,14.5,429.1,1981.5,16403.8
USC-SI_kJalpha,51,1872.6,765.0,2727.9,20.0,327.5,1906.0,13928.0
UCLA-SuEIR,51,1913.5,754.3,2997.1,1.2,209.4,2178.9,12926.7
CEID-Walk,51,1951.9,785.8,3229.5,21.6,273.3,1880.8,17805.6
COVIDhub-baseline,51,2105.8,949.0,3422.5,21.0,361.0,2165.5,18553.0
DDS-NBDS,51,2195.1,1249.8,3465.0,18.2,304.2,2049.9,18466.1
JHU_IDD-CovidSP,51,2448.4,1691.5,2757.0,38.3,436.5,3543.4,14026.0
UMich-RidgeTfReg,49,2468.2,1073.0,4190.0,3.2,387.1,2639.1,23565.5
Karlen-pypm,51,2564.2,1227.9,3510.0,39.9,341.7,3271.1,15702.8
IQVIA_ACOE-STAN,49,2728.9,1383.0,4189.6,9.0,373.5,3061.0,23155.0
JHUAPL-Bucky,51,2870.3,1461.7,3885.3,72.2,636.7,3692.2,24768.4
IowaStateLW-STEM,49,3320.1,989.0,9790.7,8.0,283.0,2816.0,68517.0
RobertWalraven-ESG,51,3643.9,2059.1,4368.7,7.6,551.3,5631.7,21785.4
CU-select,51,3806.9,1916.0,6569.6,18.0,348.0,3907.0,30444.0
CovidAnalytics-DELPHI,51,3934.2,2707.0,4122.0,20.0,554.5,5459.5,17988.0
