,predicted_cases,actual_cases,error,perc_error
USACE-ERDC_SEIR,1846810.5,2148728,-301917.5,-14.1%
Columbia_UNC-SurvCon,1744277.0,2148728,-404451.0,-18.8%
USC-SI_kJalpha,1712196.0,2148728,-436532.0,-20.3%
UCLA-SuEIR,2612766.5,2148728,464038.5,21.6%
IowaStateLW-STEM,2882128.0,2148728,733400.0,34.1%
LANL-GrowthRate,1411949.7,2148728,-736778.3,-34.3%
COVIDhub-baseline,3090318.0,2148728,941590.0,43.8%
Covid19Sim-Simulator,3247412.7,2148728,1098684.7,51.1%
IHME-CurveFit,4944105.2,2148728,2795377.2,130.1%
