,mean_rank
COVIDhub-baseline,3.7
UCLA-SuEIR,3.8
USACE-ERDC_SEIR,4.0
IowaStateLW-STEM,4.0
USC-SI_kJalpha,4.1
Covid19Sim-Simulator,5.0
LANL-GrowthRate,5.2
IHME-CurveFit,6.2
