,mean_rank
COVIDhub-baseline,6.7
CEID-Walk,6.8
LNQ-ens1,7.1
COVIDhub-ensemble,7.2
OliverWyman-Navigator,7.3
USC-SI_kJalpha,7.6
JHUAPL-Bucky,8.2
JHU_IDD-CovidSP,8.3
IowaStateLW-STEM,8.4
Yu_Group-CLEP,9.2
RobertWalraven-ESG,9.6
PandemicCentral-USCounty,9.7
UVA-Ensemble,9.7
CU-select,9.9
LANL-GrowthRate,9.9
MITCovAlliance-SIR,10.2
