,count,mean,median,std,min,25%,75%,max
JHUAPL-Bucky,51,708.6,275.9,999.0,4.2,110.8,852.8,4952.7
IQVIA_ACOE-STAN,49,761.0,315.0,1142.6,1.0,119.0,938.5,6358.0
OliverWyman-Navigator,51,820.3,474.0,1043.5,7.0,197.5,1029.5,5625.0
UMich-RidgeTfReg,49,874.8,427.9,1144.7,0.8,161.1,1125.1,5602.7
CU-select,51,925.9,425.0,1443.5,0.0,192.0,1023.0,9455.0
JCB-PRM,51,927.3,352.9,1773.6,5.4,158.8,1076.1,11461.8
COVIDhub-baseline,51,939.6,477.0,1377.5,1.0,217.0,1147.5,8342.0
Covid19Sim-Simulator,51,948.9,514.9,1356.6,13.6,174.9,1204.1,7973.2
CEID-Walk,51,958.1,503.1,1383.1,3.3,182.9,1307.3,8347.2
LNQ-ens1,51,968.4,494.8,1311.4,4.7,165.9,1218.3,7526.6
COVIDhub-ensemble,51,1032.4,577.0,1374.8,4.0,207.5,1280.5,7843.0
USACE-ERDC_SEIR,51,1052.0,659.2,1271.3,1.4,162.4,1336.7,6152.5
LANL-GrowthRate,51,1132.0,520.9,1261.4,3.6,245.3,1680.5,5500.8
IowaStateLW-STEM,49,1152.9,544.0,1588.5,4.0,193.5,1372.5,8370.0
UCLA-SuEIR,51,1238.2,675.2,1664.0,2.0,278.5,1710.3,10240.1
USC-SI_kJalpha,51,1286.5,609.0,2010.4,7.0,217.5,1405.5,11819.0
Karlen-pypm,51,1310.5,398.8,1728.2,4.5,238.3,2072.1,7170.3
DDS-NBDS,51,1390.4,677.8,1822.1,11.1,300.1,1574.4,8420.7
Geneva-DetGrowth,51,1426.5,617.8,2740.0,1.4,306.0,1728.3,18109.6
JHU_IDD-CovidSP,51,1677.0,1026.5,2125.6,14.4,288.0,1980.1,12049.7
CovidAnalytics-DELPHI,51,2243.3,1691.0,2166.2,18.0,398.5,3576.5,8303.0
RobertWalraven-ESG,51,2308.8,1461.8,3079.9,3.5,523.4,3026.0,17921.4
TTU-squider,51,4098.4,1499.9,7166.3,9.2,407.2,4212.6,40004.7
