,mean_rank
LNQ-ens1,6.9
COVIDhub-ensemble,6.9
COVIDhub-baseline,7.4
CEID-Walk,7.5
UCLA-SuEIR,7.9
JHU_IDD-CovidSP,8.3
IowaStateLW-STEM,8.4
USC-SI_kJalpha,8.7
OliverWyman-Navigator,9.1
PandemicCentral-USCounty,9.3
CU-select,9.8
RobertWalraven-ESG,9.8
UVA-Ensemble,10.0
JHUAPL-Bucky,10.0
LANL-GrowthRate,10.4
MITCovAlliance-SIR,10.5
Yu_Group-CLEP,12.1
