,mean_rank
COVIDhub-baseline,5.6
CEID-Walk,5.9
CU-select,7.3
COVIDhub-ensemble,7.3
DDS-NBDS,7.6
JHU_IDD-CovidSP,7.6
UCLA-SuEIR,7.7
IowaStateLW-STEM,8.0
Karlen-pypm,8.6
USACE-ERDC_SEIR,8.6
LNQ-ens1,8.9
USC-SI_kJalpha,9.5
Covid19Sim-Simulator,9.7
RobertWalraven-ESG,11.0
LANL-GrowthRate,11.2
CovidAnalytics-DELPHI,11.6
