,mean_rank
COVIDhub-baseline,4.2
UCLA-SuEIR,4.4
IowaStateLW-STEM,4.6
JHU_IDD-CovidSP,4.8
USC-SI_kJalpha,4.9
RobertWalraven-ESG,5.2
MITCovAlliance-SIR,5.4
CU-select,5.7
LANL-GrowthRate,5.8
