,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,7321.7,3883.0,8056.5,87.0,979.0,11661.0,33905.0
USACE-ERDC_SEIR,51,7543.9,3375.6,16139.8,71.4,1696.5,8628.5,114179.8
RobertWalraven-ESG,50,8659.2,5061.7,9484.8,108.4,1647.8,14297.8,53042.5
LANL-GrowthRate,51,8837.2,5726.6,9545.5,24.0,2588.5,12735.1,54963.5
Karlen-pypm,51,8854.1,4386.6,12698.8,164.5,1751.3,8929.0,50355.9
UCLA-SuEIR,51,9970.4,5278.3,19418.9,43.6,1416.2,9691.4,124623.2
IowaStateLW-STEM,49,10099.5,2802.0,23667.8,45.0,1054.5,8024.1,123096.0
JHU_IDD-CovidSP,51,10319.8,4699.1,17070.3,17.9,1434.0,9619.7,101693.2
COVIDhub-baseline,51,10666.2,2459.0,27885.8,35.0,824.5,5943.5,154813.0
CovidAnalytics-DELPHI,51,14766.8,7231.0,28292.6,17.0,2271.0,15134.5,187784.0
CU-select,51,19878.7,5018.0,64905.6,55.0,1643.0,10718.5,441205.0
