,mean_rank
IQVIA_ACOE-STAN,7.5
JHUAPL-Bucky,8.6
JCB-PRM,9.5
OliverWyman-Navigator,9.5
COVIDhub-baseline,9.5
CEID-Walk,9.7
UMich-RidgeTfReg,9.9
LNQ-ens1,10.0
Covid19Sim-Simulator,10.3
COVIDhub-ensemble,10.8
CU-select,10.9
USACE-ERDC_SEIR,11.0
LANL-GrowthRate,11.5
IowaStateLW-STEM,11.8
USC-SI_kJalpha,11.8
Karlen-pypm,12.8
Geneva-DetGrowth,13.1
UCLA-SuEIR,13.3
DDS-NBDS,14.0
JHU_IDD-CovidSP,15.8
RobertWalraven-ESG,18.1
CovidAnalytics-DELPHI,18.3
TTU-squider,18.3
