,mean_rank
COVIDhub-baseline,4.6
IowaStateLW-STEM,5.4
USACE-ERDC_SEIR,5.4
UCLA-SuEIR,5.6
USC-SI_kJalpha,5.7
Karlen-pypm,5.9
JHU_IDD-CovidSP,6.1
CU-select,6.2
RobertWalraven-ESG,6.6
LANL-GrowthRate,6.9
CovidAnalytics-DELPHI,7.5
