,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Bulgaria,126,121.6,112.0,58.2,-4.4,-14.0,-67.8,False,False
Canada,6466,7029.3,6310.0,4268.1,563.3,-156.0,-2197.9,True,False
Croatia,99,147.6,132.0,63.9,48.6,33.0,-35.1,True,True
Cyprus,17,17.9,20.0,18.0,0.9,3.0,1.0,False,False
Estonia,64,72.1,77.0,84.5,8.1,13.0,20.5,False,False
Finland,306,344.3,369.0,350.5,38.3,63.0,44.5,False,False
France,28335,30642.9,29859.0,25094.7,2307.9,1524.0,-3240.3,True,False
Germany,8261,9408.9,9284.0,6918.9,1147.9,1023.0,-1342.1,True,False
Greece,171,172.6,176.0,141.5,1.6,5.0,-29.5,False,False
Hungary,482,534.3,489.0,311.3,52.3,7.0,-170.7,True,False
Ireland,1604,1920.1,1888.0,1389.1,316.1,284.0,-214.9,True,True
Italy,32735,35284.0,33781.0,27777.0,2549.0,1046.0,-4958.0,True,False
Latvia,22,27.4,29.0,157.0,5.4,7.0,135.0,False,False
Luxembourg,109,118.9,117.0,126.7,9.9,8.0,17.7,True,False
Portugal,1302,1443.0,1454.0,1022.7,141.0,152.0,-279.3,False,False
Romania,1176,1278.6,1275.0,677.4,102.6,99.0,-498.6,True,False
Slovenia,106,136.0,118.0,101.8,30.0,12.0,-4.2,True,True
Spain,28678,31189.7,28673.0,25229.4,2511.7,-5.0,-3448.6,True,False
Sweden,4360,4064.7,4190.0,9075.7,-295.3,-170.0,4715.7,True,False
United Kingdom,35660,50594.3,36873.0,27051.6,14934.3,1213.0,-8608.4,True,True
