,actual_deaths,Baseline,YYG-ParamSearch,IHME-CurveFIt,error-Baseline,error-YYG,error-IHME,beat_baseline-YYG,beat_baseline-IHME
Austria,639,947.4,769.0,457.1,308.4,130.0,-181.9,True,True
Belgium,9237,15800.4,10617.0,8039.0,6563.4,1380.0,-1198.0,True,True
Bulgaria,126,105.1,95.0,47.2,-20.9,-31.0,-78.8,False,False
Croatia,99,163.6,107.0,55.9,64.6,8.0,-43.1,True,True
Cyprus,17,16.9,27.0,17.5,-0.1,10.0,0.5,False,False
Czechia,314,419.1,391.0,194.0,105.1,77.0,-120.0,True,False
Denmark,561,753.3,598.0,670.8,192.3,37.0,109.8,True,True
Estonia,64,112.9,86.0,56.7,48.9,22.0,-7.3,True,True
Finland,306,278.6,227.0,118.5,-27.4,-79.0,-187.5,False,False
France,28335,45642.3,34008.0,22555.3,17307.3,5673.0,-5779.7,True,True
Germany,8261,12182.6,9429.0,4957.4,3921.6,1168.0,-3303.6,True,True
Greece,171,185.9,188.0,119.2,14.9,17.0,-51.8,False,False
Hungary,482,626.1,489.0,305.2,144.1,7.0,-176.8,True,False
Ireland,1604,1950.6,1533.0,889.9,346.6,-71.0,-714.1,True,False
Italy,32735,41927.7,34522.0,26007.4,9192.7,1787.0,-6727.6,True,True
Latvia,22,5.0,15.0,77.4,-17.0,-7.0,55.4,True,False
Lithuania,63,93.3,82.0,39.2,30.3,19.0,-23.8,True,True
Luxembourg,109,107.0,129.0,116.4,-2.0,20.0,7.4,False,False
Malta,6,3.0,13.0,14.3,-3.0,7.0,8.3,False,False
Netherlands,5830,8311.3,6525.0,6679.3,2481.3,695.0,849.3,True,True
Norway,235,344.7,292.0,278.5,109.7,57.0,43.5,True,True
Poland,993,981.7,772.0,646.2,-11.3,-221.0,-346.8,False,False
Portugal,1302,1734.0,1687.0,980.1,432.0,385.0,-321.9,True,True
Romania,1176,1106.7,1006.0,617.7,-69.3,-170.0,-558.3,False,False
Slovakia,28,60.6,42.0,252.0,32.6,14.0,224.0,True,False
Slovenia,106,176.0,137.0,70.3,70.0,31.0,-35.7,True,True
Spain,28678,36209.6,27950.0,23679.6,7531.6,-728.0,-4998.4,True,True
Sweden,4360,4653.4,3487.0,5260.1,293.4,-873.0,900.1,False,False
Switzerland,1905,2787.0,2169.0,1583.6,882.0,264.0,-321.4,True,True
United Kingdom,35660,42644.1,30938.0,37484.4,6984.1,-4722.0,1824.4,True,True
