,count,mean,median,std,min,25%,75%,max
USC-SI_kJalpha,51,488.5,248.0,681.7,2.0,82.5,645.5,3402.0
IHME-CurveFit,51,522.2,315.0,802.0,9.2,123.5,652.2,5231.1
LANL-GrowthRate,51,556.4,200.0,1029.8,6.0,66.0,681.5,6534.0
JHU_IDD-CovidSP,51,580.5,281.4,759.2,0.2,119.3,612.2,3978.5
JHUAPL-Bucky,51,585.2,219.9,950.9,1.5,61.9,715.3,5495.0
Covid19Sim-Simulator,51,656.9,418.6,733.1,24.6,100.4,1048.2,3570.6
UCLA-SuEIR,51,660.2,264.7,975.2,12.1,104.1,838.4,5655.3
COVIDhub-baseline,51,661.3,371.4,864.0,4.0,144.7,717.6,4011.3
Baseline,51,662.1,392.9,846.6,3.0,131.2,764.0,3705.6
IowaStateLW-STEM,49,715.0,416.0,970.3,3.5,167.2,880.0,4859.0
Columbia_UNC-SurvCon,50,932.2,385.0,1794.2,7.0,139.5,914.5,11678.0
PSI-DRAFT,51,1049.5,489.0,2714.7,4.0,80.0,990.2,19197.5
WalmartLabsML-LogForecasting,51,1056.8,348.1,1895.7,2.6,74.0,1272.2,11139.5
CovidAnalytics-DELPHI,51,1086.7,259.0,2258.2,7.0,98.0,999.0,12203.0
AIpert-pwllnod,51,1560.9,369.5,3331.7,9.6,87.8,1220.4,19553.2
