,count,mean,median,std,min,25%,75%,max
CovidAnalytics-DELPHI,51,117.9,31.0,277.0,3.0,20.5,116.5,1894.0
Karlen-pypm,51,134.4,56.0,351.8,0.4,14.3,110.8,1965.3
COVIDhub-ensemble,51,135.4,38.0,366.7,0.0,14.0,91.5,1918.0
Microsoft-DeepSTIA,51,135.9,50.0,350.4,0.7,13.4,72.3,1837.1
LNQ-ens1,51,137.9,32.1,367.7,1.7,14.0,82.5,1777.9
COVIDhub-trained_ensemble,51,139.5,49.0,343.5,0.0,13.0,104.5,1892.0
MIT_CritData-GBCF,51,140.4,41.0,335.0,1.0,14.5,84.5,1927.0
MOBS-GLEAM_COVID,50,141.0,29.5,305.0,1.0,9.2,119.3,1886.9
JHU_CSSE-DECOM,51,141.5,64.0,335.9,0.0,12.5,115.0,1931.0
UCSD_NEU-DeepGLEAM,50,142.7,33.5,305.2,1.6,14.8,119.5,1882.1
Google_Harvard-CPF,51,143.3,33.7,372.2,2.0,9.9,88.6,1853.1
IowaStateLW-STEM,49,149.1,48.0,335.1,0.0,17.5,113.5,1897.0
UMass-MechBayes,51,149.2,42.0,380.4,1.0,16.5,109.5,1791.0
RobertWalraven-ESG,51,149.6,48.4,396.7,0.4,8.5,90.0,1948.5
BPagano-RtDriven,51,150.3,60.3,345.7,1.4,20.7,93.0,1962.5
Baseline,51,152.6,73.0,302.4,0.3,13.6,123.1,1595.6
USC-SI_kJalpha,51,152.6,47.0,384.5,1.0,10.5,107.0,2097.0
GT-DeepCOVID,48,155.5,48.4,384.9,0.4,15.3,96.5,1870.9
AIpert-pwllnod,50,158.8,52.1,270.5,0.2,17.9,144.5,1311.8
SteveMcConnell-CovidComplete,51,160.6,36.0,407.7,1.0,12.5,103.5,1964.0
UA-EpiCovDA,51,164.2,46.0,384.6,1.0,23.0,95.0,1838.0
UMich-RidgeTfReg,44,165.3,50.2,376.7,1.1,24.5,127.9,1907.2
UChicagoCHATTOPADHYAY-UnIT,51,167.3,51.4,421.5,0.4,14.6,112.6,1919.2
CU-select,51,169.9,55.0,387.4,0.0,21.0,128.0,1941.0
CMU-TimeSeries,51,172.6,52.0,380.8,0.0,9.5,177.0,2043.0
IUPUI-HkPrMobiDyR,50,173.7,68.4,365.5,0.1,9.9,193.5,1938.8
Caltech-CS156,51,174.3,40.5,425.3,0.4,13.9,105.4,2146.2
MIT_ISOLAT-Mixtures,42,174.9,46.0,424.3,0.1,13.0,95.0,1943.2
LANL-GrowthRate,51,175.7,65.0,406.5,0.0,8.0,150.2,2012.0
COVIDhub-baseline,51,176.6,72.1,338.9,0.2,16.0,200.7,1920.0
epiforecasts-ensemble1,51,176.9,44.0,476.9,1.0,15.5,101.5,2279.0
IHME-CurveFit,51,177.3,56.7,419.5,1.0,19.7,111.8,2168.4
OliverWyman-Navigator,51,177.7,52.6,362.1,0.0,13.5,128.3,1894.1
PSI-DRAFT,51,188.5,43.0,351.4,1.0,13.5,219.0,1968.0
CEID-Walk,51,192.0,79.6,356.1,2.9,23.9,190.4,1895.6
Columbia_UNC-SurvCon,51,209.3,59.0,517.7,1.0,25.5,148.0,2674.0
Covid19Sim-Simulator,51,222.8,46.2,503.6,1.4,19.6,190.4,2723.2
UCLA-SuEIR,51,224.4,76.3,427.3,1.3,23.9,205.3,1718.1
SigSci-TS,48,233.0,60.0,480.6,1.0,17.5,209.6,2607.0
DDS-NBDS,51,233.5,73.5,343.1,2.5,14.2,342.8,1560.7
WalmartLabsML-LogForecasting,51,254.6,56.2,471.0,0.1,17.4,159.2,2009.3
JHU_IDD-CovidSP,45,263.2,84.5,484.0,2.2,32.4,207.9,2076.5
JHUAPL-Bucky,51,399.7,129.7,799.6,0.3,38.3,462.9,5285.0
TTU-squider,51,578.4,236.0,672.1,1.5,96.9,767.1,2513.0
