,count,mean,median,std,min,25%,75%,max
RobertWalraven-ESG,51,201.5,62.3,305.8,0.3,21.9,228.7,1415.2
UMass-MechBayes,51,226.7,66.0,448.7,2.0,25.5,267.0,2714.0
COVIDhub-trained_ensemble,51,253.9,100.0,412.2,1.0,32.0,249.0,1863.0
SteveMcConnell-CovidComplete,51,265.2,102.0,343.9,1.0,26.5,319.0,1391.0
USC-SI_kJalpha,51,271.8,82.0,478.4,0.0,28.5,278.5,2337.0
OliverWyman-Navigator,51,280.4,82.1,437.5,0.8,27.6,288.0,1670.9
COVIDhub-ensemble,51,282.9,130.0,388.2,10.0,33.0,286.0,1476.0
CU-select,51,283.1,106.0,437.8,5.0,48.0,319.0,2046.0
IHME-CurveFit,51,287.9,118.5,411.7,2.3,38.4,323.0,1837.3
Google_Harvard-CPF,51,293.2,135.4,389.5,3.8,57.2,341.7,1866.8
Covid19Sim-Simulator,51,296.2,119.3,466.0,2.7,39.6,266.6,1840.0
Caltech-CS156,51,298.4,157.7,373.9,1.6,68.6,366.7,2032.4
LNQ-ens1,51,301.8,109.9,487.7,0.5,25.0,290.1,2344.9
Karlen-pypm,51,304.4,98.2,622.4,1.7,35.0,248.0,3525.5
CovidAnalytics-DELPHI,51,304.9,121.0,479.4,3.0,33.5,291.0,2239.0
UA-EpiCovDA,51,312.4,116.0,611.1,4.0,44.5,363.0,3920.0
CMU-TimeSeries,51,332.6,168.0,417.4,4.0,50.5,385.0,1595.0
LANL-GrowthRate,51,335.7,129.0,525.2,1.0,39.2,377.2,2335.0
MOBS-GLEAM_COVID,50,346.5,135.3,488.6,3.5,36.3,442.8,2096.5
BPagano-RtDriven,51,360.6,120.5,500.5,0.0,72.5,419.1,2159.2
GT-DeepCOVID,49,374.4,140.1,570.0,0.2,54.9,352.2,2868.5
Columbia_UNC-SurvCon,51,376.2,179.0,486.0,4.0,32.0,500.5,2022.0
UCSD_NEU-DeepGLEAM,50,381.4,166.7,499.7,0.2,71.4,456.5,2257.0
UMich-RidgeTfReg,49,381.5,125.3,534.7,3.1,41.0,442.6,2121.9
JHU_IDD-CovidSP,51,409.4,225.5,516.0,2.9,103.2,443.1,2664.5
UCLA-SuEIR,51,414.4,215.9,570.3,0.7,38.9,463.3,2230.4
JHU_CSSE-DECOM,50,429.6,205.0,616.8,1.0,69.0,409.0,3359.0
WalmartLabsML-LogForecasting,51,510.6,166.7,869.5,1.8,37.7,530.4,4537.8
MIT_CritData-GBCF,51,523.1,237.0,636.9,13.0,107.0,760.0,2886.0
PSI-DRAFT,51,528.8,163.0,730.5,7.0,64.5,696.8,2837.0
Microsoft-DeepSTIA,50,544.8,271.7,673.9,5.0,79.0,809.8,3306.1
AIpert-pwllnod,51,577.9,187.4,867.5,8.0,70.2,716.4,3841.2
MIT_ISOLAT-Mixtures,43,629.3,178.1,1261.3,7.6,55.0,667.3,7053.7
Baseline,51,647.1,326.1,1021.0,2.9,83.6,702.7,6199.7
IowaStateLW-STEM,49,659.4,293.0,1018.1,2.0,117.0,802.5,6237.0
COVIDhub-baseline,51,719.3,349.0,1077.0,3.2,88.8,956.5,6166.1
CEID-Walk,51,753.0,366.0,1135.2,8.1,68.4,961.5,6223.1
DDS-NBDS,51,767.3,374.9,1142.5,0.4,103.8,1015.8,6990.3
TTU-squider,51,816.2,402.1,945.2,0.9,89.7,1184.1,3826.1
JHUAPL-Bucky,51,886.7,372.5,1574.4,2.4,68.0,1121.8,10064.0
epiforecasts-ensemble1,51,930.8,236.0,3317.7,7.0,94.0,538.5,23726.0
