,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,47.2,17.4,88.5,0.4,6.9,41.4,482.3
Baseline,51,48.8,19.3,80.9,1.0,6.1,43.9,435.1
Microsoft-DeepSTIA,51,49.1,17.4,103.3,0.5,9.6,35.4,570.8
LANL-GrowthRate,51,51.4,18.0,103.5,0.0,6.5,43.0,644.0
OliverWyman-Navigator,51,51.8,21.0,102.0,0.7,6.5,61.1,687.0
COVIDhub-trained_ensemble,51,54.7,17.0,130.9,0.0,7.5,40.0,788.0
CovidAnalytics-DELPHI,51,56.6,24.0,126.2,1.0,6.0,49.5,849.0
GT-DeepCOVID,45,58.6,15.4,128.2,0.0,6.9,51.6,773.8
COVIDhub-baseline,51,58.6,21.0,105.6,2.0,12.0,53.0,652.0
COVIDhub-ensemble,51,59.5,17.0,145.1,1.0,8.0,44.0,827.0
UMass-MechBayes,51,61.5,17.0,152.6,0.0,9.0,36.5,785.0
BPagano-RtDriven,51,61.8,25.0,139.7,0.5,8.1,41.8,721.7
AIpert-pwllnod,51,62.0,23.6,95.6,0.1,10.3,69.0,533.9
UMich-RidgeTfReg,42,62.4,21.3,108.8,1.2,8.8,61.9,529.3
JHU_CSSE-DECOM,51,62.5,27.0,142.9,1.0,8.0,56.5,984.0
UChicagoCHATTOPADHYAY-UnIT,51,64.0,37.0,88.0,1.8,15.1,70.5,409.9
UA-EpiCovDA,51,64.5,25.0,137.0,0.0,13.0,45.5,867.0
UCSD_NEU-DeepGLEAM,50,64.5,21.0,142.7,0.2,10.7,49.9,917.1
MOBS-GLEAM_COVID,50,65.7,22.4,145.5,0.4,9.5,45.6,937.3
USC-SI_kJalpha,51,69.6,24.0,178.0,1.0,10.5,44.0,985.0
MIT_CritData-GBCF,51,70.1,32.0,151.9,0.0,11.5,57.5,879.0
UCLA-SuEIR,51,70.9,42.6,114.2,0.3,7.3,86.0,648.8
CMU-TimeSeries,51,71.8,22.0,168.2,0.0,10.0,55.0,1055.0
Karlen-pypm,51,72.4,22.4,193.1,0.3,7.8,47.6,981.4
epiforecasts-ensemble1,51,73.4,16.0,165.2,1.0,7.0,54.5,743.0
Geneva-DetGrowth,51,75.0,26.1,112.7,1.9,14.1,90.0,612.1
DDS-NBDS,51,76.4,25.2,117.1,0.1,11.0,95.1,584.4
Google_Harvard-CPF,51,76.5,27.3,178.5,0.4,9.9,55.2,900.8
CEID-Walk,51,77.1,22.3,166.5,3.3,9.9,64.9,930.3
Caltech-CS156,51,78.7,21.0,171.6,1.5,8.4,59.4,788.0
SteveMcConnell-CovidComplete,51,83.2,21.0,198.5,1.0,9.0,46.5,929.0
RobertWalraven-ESG,51,84.2,31.2,198.0,0.2,9.8,55.1,1132.5
CU-select,51,84.8,28.0,183.5,1.0,9.0,66.0,947.0
MIT_ISOLAT-Mixtures,41,85.6,29.0,155.2,0.4,10.0,100.9,773.8
Columbia_UNC-SurvCon,51,88.1,27.0,210.8,1.0,13.5,59.0,1167.0
PSI-DRAFT,51,95.4,26.0,185.6,0.0,9.8,74.5,801.5
IowaStateLW-STEM,49,103.8,41.0,188.1,0.0,12.6,101.0,930.0
SigSci-TS,50,114.3,40.0,214.1,0.0,8.0,96.5,1093.0
IHME-CurveFit,51,145.6,42.4,329.0,0.2,10.8,109.9,1824.8
JHUAPL-Bucky,51,177.5,49.8,368.1,2.7,21.7,130.7,1670.9
JHU_IDD-CovidSP,51,200.0,33.2,408.1,0.9,9.7,141.1,2313.0
Covid19Sim-Simulator,51,238.8,64.5,505.0,1.2,13.8,202.9,2563.0
TTU-squider,51,517.9,209.0,637.4,1.4,59.3,687.8,2458.0
