,mean_rank
LNQ-ens1,4.6
FAIR-NRAR,5.5
Google_Harvard-CPF,5.5
COVIDhub-ensemble,6.1
JHU_IDD-CovidSP,6.3
LANL-GrowthRate,6.8
JHUAPL-Bucky,7.8
CU-select,8.5
OneQuietNight-ML,8.8
COVIDhub-baseline,9.4
CEID-Walk,9.5
IowaStateLW-STEM,9.8
UpstateSU-GRU,9.8
PandemicCentral-USCounty,10.1
UVA-Ensemble,11.3
