,mean_rank
Covid19Sim-Simulator,2.9
IowaStateLW-STEM,3.1
JHUAPL-Bucky,3.5
UCLA-SuEIR,3.6
USC-SI_kJalpha,3.6
COVIDhub-baseline,4.1
