,mean_rank
LNQ-ens1,6.0
COVIDhub-ensemble,7.1
COVIDhub-trained_ensemble,7.1
FAIR-NRAR,7.2
JHU_IDD-CovidSP,7.7
LANL-GrowthRate,7.9
Google_Harvard-CPF,8.3
OneQuietNight-ML,8.9
CU-select,8.9
UChicagoCHATTOPADHYAY-UnIT,9.2
JHUAPL-Bucky,9.5
OliverWyman-Navigator,9.9
COVIDhub-baseline,10.0
CEID-Walk,10.1
IowaStateLW-STEM,11.2
PandemicCentral-USCounty,12.1
UpstateSU-GRU,12.1
