,count,mean,median,std,min,25%,75%,max
LNQ-ens1,51,4064.1,1462.7,8412.4,27.1,343.8,4675.4,53509.9
LANL-GrowthRate,51,4568.3,1203.5,8914.9,35.0,700.2,3990.8,51570.0
COVIDhub-trained_ensemble,51,4610.7,2492.0,10676.7,32.0,633.0,5039.0,76213.0
IEM_MED-CovidProject,51,4726.1,1688.3,13174.1,18.7,413.8,3278.8,92136.6
RobertWalraven-ESG,51,4732.8,1307.5,10408.9,10.3,609.3,5792.5,71793.8
Karlen-pypm,51,4801.9,1878.1,12406.6,49.2,536.7,5641.1,87931.6
Microsoft-DeepSTIA,50,5098.2,1380.8,14243.6,35.7,391.4,3705.8,99828.5
BPagano-RtDriven,51,5377.9,1374.5,11433.7,29.1,515.7,4559.2,63736.2
OneQuietNight-ML,51,6195.3,2295.0,12892.0,14.0,1139.5,6529.0,76169.0
COVIDhub-ensemble,51,6407.1,2351.0,15065.0,22.0,539.0,7261.0,105045.0
UChicagoCHATTOPADHYAY-UnIT,51,6479.0,2748.7,13051.5,7.1,732.0,6574.9,82672.6
USC-SI_kJalpha,51,6499.4,2506.0,13653.7,110.0,999.5,7152.0,91130.0
JHU_IDD-CovidSP,51,7076.0,2678.5,16174.8,63.1,949.5,6134.9,92714.9
Google_Harvard-CPF,51,7406.2,1998.9,16889.3,50.5,1051.4,6944.8,105268.0
JHU_UNC_GAS-StatMechPool,51,7556.5,3011.0,19248.8,90.0,1030.0,7868.5,131351.0
JHUAPL-Bucky,51,8154.4,2556.7,16420.8,12.8,617.4,6923.9,104148.9
CovidAnalytics-DELPHI,51,8481.2,3240.0,20319.1,26.0,1111.5,6917.5,138116.0
JHU_CSSE-DECOM,51,8539.2,3015.0,21088.0,21.0,869.0,10038.0,148234.0
MOBS-GLEAM_COVID,50,9431.3,3809.0,17765.1,75.4,1118.7,8530.4,109882.6
CU-select,51,9520.7,2763.0,20616.9,5.0,1215.5,7746.5,123062.0
MIT_ISOLAT-Mixtures,50,9683.3,3004.6,27059.3,57.0,728.6,6109.5,180781.2
OliverWyman-Navigator,51,9745.2,4065.0,18132.2,10.0,1202.5,11281.0,111713.0
Covid19Sim-Simulator,51,9783.3,3930.9,21800.5,56.8,1158.2,10253.8,145902.2
CEID-Walk,51,10482.2,4670.6,20896.6,9.3,1397.4,11857.6,129408.8
IowaStateLW-STEM,49,10562.6,4020.0,21824.0,22.0,1047.0,10961.0,135260.0
COVIDhub-baseline,51,10783.0,4651.0,21823.1,41.0,1572.0,12317.5,139167.0
UCLA-SuEIR,51,11210.2,4715.1,23304.9,59.3,1151.0,9869.9,122772.4
UMich-RidgeTfReg,49,13509.2,7842.3,26009.2,224.6,1524.5,15054.5,169690.0
TTU-squider,51,13864.5,6098.8,30066.3,340.4,1931.7,14407.5,207715.2
DDS-NBDS,51,118444.0,8133.8,363808.8,1.6,1395.1,22134.1,1584622.6
