,mean_rank
LNQ-ens1,5.4
FAIR-NRAR,6.5
COVIDhub-ensemble,6.9
JHU_IDD-CovidSP,7.1
LANL-GrowthRate,7.6
COVIDhub-trained_ensemble,8.5
Google_Harvard-CPF,8.7
OneQuietNight-ML,8.8
CU-select,8.9
UVA-Ensemble,9.0
JHUAPL-Bucky,9.1
OliverWyman-Navigator,10.2
COVIDhub-baseline,10.2
CEID-Walk,10.4
IowaStateLW-STEM,11.2
UpstateSU-GRU,12.0
PandemicCentral-USCounty,12.6
